,date,nu
219,2008-08-07,7.281030647638507e-07
220,2008-08-08,7.509819379051399e-07
221,2008-08-09,7.881593976267373e-07
222,2008-08-10,7.931001826320956e-07
223,2008-08-11,7.716156727817074e-07
224,2008-08-12,7.961396112734807e-07
225,2008-08-13,7.996242414607788e-07
226,2008-08-14,8.169382002979834e-07
227,2008-08-15,7.969872485826566e-07
228,2008-08-16,7.7221982510661e-07
229,2008-08-17,7.777326497048893e-07
230,2008-08-18,8.36425185989309e-07
231,2008-08-19,9.466519563955686e-07
232,2008-08-20,9.111138287119486e-07
233,2008-08-21,8.869871908762709e-07
234,2008-08-22,8.981469195185124e-07
235,2008-08-23,8.774362707553813e-07
236,2008-08-24,8.419129002197191e-07
237,2008-08-25,8.174241132193087e-07
238,2008-08-26,8.115365339374235e-07
239,2008-08-27,7.843831095112423e-07
240,2008-08-28,7.760639946604741e-07
241,2008-08-29,7.794071285183422e-07
242,2008-08-30,8.196831135916e-07
243,2008-08-31,8.594493659701956e-07
244,2008-09-01,8.370677878378672e-07
245,2008-09-02,8.455882919715773e-07
246,2008-09-03,8.363793164378416e-07
247,2008-09-04,8.370677878378673e-07
248,2008-09-05,8.994868962637207e-07
249,2008-09-06,8.291375575399839e-07
250,2008-09-07,8.264761711937342e-07
251,2008-09-08,8.535860632463016e-07
252,2008-09-09,8.767922628922398e-07
253,2008-09-10,8.926152767649678e-07
254,2008-09-11,8.855765589839825e-07
255,2008-09-12,8.757535573503006e-07
256,2008-09-13,8.686355781063327e-07
257,2008-09-14,8.681968613858312e-07
258,2008-09-15,8.661057129686456e-07
259,2008-09-16,8.491016960746137e-07
260,2008-09-17,8.712264274117137e-07
261,2008-09-18,9.02954856918237e-07
262,2008-09-19,9.178978020580051e-07
263,2008-09-20,9.30458306284077e-07
264,2008-09-21,9.17524695057363e-07
265,2008-09-22,9.101137439858476e-07
266,2008-09-23,9.225555345119634e-07
267,2008-09-24,9.466519563955686e-07
268,2008-09-25,9.52339830656728e-07
269,2008-09-26,9.386921628753017e-07
270,2008-09-27,9.681676520796553e-07
271,2008-09-28,9.751234093545139e-07
272,2008-09-29,9.79311984639123e-07
273,2008-09-30,1.0184158404092238e-06
274,2008-10-01,9.488980009589348e-07
275,2008-10-02,8.978896018775966e-07
276,2008-10-03,8.883003219432778e-07
277,2008-10-04,9.242244255382945e-07
278,2008-10-05,9.746532698193548e-07
279,2008-10-06,9.797857563684006e-07
280,2008-10-07,9.61751415280659e-07
281,2008-10-08,9.498551775858989e-07
282,2008-10-09,9.796080486384683e-07
283,2008-10-10,9.568843603195854e-07
284,2008-10-11,9.411297787079619e-07
285,2008-10-12,9.278480996876746e-07
286,2008-10-13,9.501933770223909e-07
287,2008-10-14,9.449730529908104e-07
288,2008-10-15,9.561434939779177e-07
289,2008-10-16,9.660791574358377e-07
290,2008-10-17,9.79311984639123e-07
291,2008-10-18,9.563713541663746e-07
292,2008-10-19,9.737140874732615e-07
293,2008-10-20,1.0332159915331388e-06
294,2008-10-21,1.0102091281031681e-06
295,2008-10-22,1.063064699682586e-06
296,2008-10-23,1.047705260654242e-06
297,2008-10-24,1.1085592751153812e-06
298,2008-10-25,1.1423956201719132e-06
299,2008-10-26,1.0244983594615747e-06
300,2008-10-27,9.981278817124416e-07
301,2008-10-28,1.0170301228142777e-06
302,2008-10-29,1.0695830312218302e-06
303,2008-10-30,1.1012265562456778e-06
304,2008-10-31,1.1503274446124292e-06
305,2008-11-01,1.1895609615964422e-06
306,2008-11-02,1.1867340194927003e-06
307,2008-11-03,1.1559478456297271e-06
308,2008-11-04,1.1585030328910975e-06
309,2008-11-05,1.1166284775604164e-06
310,2008-11-06,1.0986571205637617e-06
311,2008-11-07,1.0731406769739118e-06
312,2008-11-08,1.0512791699428651e-06
313,2008-11-09,1.0449390528302767e-06
314,2008-11-10,1.0586203278430685e-06
315,2008-11-11,1.1462742713470034e-06
316,2008-11-12,1.1643440485920946e-06
317,2008-11-13,1.1250883573566028e-06
318,2008-11-14,1.090442999401903e-06
319,2008-11-15,1.0607714341748477e-06
320,2008-11-16,1.0094005374743928e-06
321,2008-11-17,1.0457281972453197e-06
322,2008-11-18,1.072249483464116e-06
323,2008-11-19,1.1472663245205875e-06
324,2008-11-20,1.1476482499834875e-06
325,2008-11-21,1.1670075335062925e-06
326,2008-11-22,1.2167533021529466e-06
327,2008-11-23,1.236728736842832e-06
328,2008-11-24,1.234750643054785e-06
329,2008-11-25,1.1748981366517495e-06
330,2008-11-26,1.1545579114537952e-06
331,2008-11-27,1.1463505342960294e-06
332,2008-11-28,1.1397459616984628e-06
333,2008-11-29,1.1695232695231062e-06
334,2008-11-30,1.222649212031872e-06
335,2008-12-01,1.1703900604347966e-06
336,2008-12-02,1.1280550561385679e-06
337,2008-12-03,1.1350013436985216e-06
338,2008-12-04,1.1318558382253296e-06
339,2008-12-05,1.1331273325417632e-06
340,2008-12-06,1.1402751045026728e-06
341,2008-12-07,1.1461217698481985e-06
342,2008-12-08,1.131482304831391e-06
343,2008-12-09,1.167321526254453e-06
344,2008-12-10,1.1855257628713502e-06
345,2008-12-11,1.2065856107885177e-06
346,2008-12-12,1.1185321942967115e-06
347,2008-12-13,1.1145112295706082e-06
348,2008-12-14,1.1596674749219533e-06
349,2008-12-15,1.2060063428798522e-06
350,2008-12-16,1.195818299957633e-06
351,2008-12-17,1.1595121076545371e-06
352,2008-12-18,1.132827951348654e-06
353,2008-12-19,1.0851146971967736e-06
354,2008-12-20,1.087142918462989e-06
355,2008-12-21,1.0704706627308307e-06
356,2008-12-22,1.0603675663861277e-06
357,2008-12-23,1.1161168269184768e-06
358,2008-12-24,1.196226440703757e-06
359,2008-12-25,1.1729174927539315e-06
360,2008-12-26,1.1276835327938852e-06
361,2008-12-27,1.0926990841345198e-06
362,2008-12-28,1.0793432767982143e-06
363,2008-12-29,1.077407415469871e-06
364,2008-12-30,1.052474834831784e-06
365,2008-12-31,1.0268583035730376e-06
366,2009-01-01,1.0411383340921426e-06
367,2009-01-02,1.078651256294188e-06
368,2009-01-03,1.0783746477870587e-06
369,2009-01-04,1.1364289192145941e-06
370,2009-01-05,1.123314342353672e-06
371,2009-01-06,1.129170805241677e-06
372,2009-01-07,1.1034468689430713e-06
373,2009-01-08,1.0147064393294873e-06
374,2009-01-09,1.0430359065520588e-06
375,2009-01-10,1.1004404277143646e-06
376,2009-01-11,1.0963812523185578e-06
377,2009-01-12,1.1178726262853228e-06
378,2009-01-13,1.1564890999066512e-06
379,2009-01-14,1.0532731610378138e-06
380,2009-01-15,1.0932642772970442e-06
381,2009-01-16,1.139594850361306e-06
382,2009-01-17,1.2118191049997708e-06
383,2009-01-18,1.2365565278309318e-06
384,2009-01-19,1.2590031763038316e-06
385,2009-01-20,1.2109027078583583e-06
386,2009-01-21,1.1808723130084039e-06
387,2009-01-22,1.2081601541975442e-06
388,2009-01-23,1.2560846775184442e-06
389,2009-01-24,1.2815599918193917e-06
390,2009-01-25,1.249141665829982e-06
391,2009-01-26,1.2610436856833386e-06
392,2009-01-27,1.2741204204446446e-06
393,2009-01-28,1.2235798629668521e-06
394,2009-01-29,1.2007307366997937e-06
395,2009-01-30,1.2099042649124422e-06
396,2009-01-31,1.142243945139345e-06
397,2009-02-01,1.1804725228848964e-06
398,2009-02-02,1.2983217431891259e-06
399,2009-02-03,1.1937809340868516e-06
400,2009-02-04,1.1578827630096712e-06
401,2009-02-05,1.2149096830916565e-06
402,2009-02-06,1.2745720794814847e-06
403,2009-02-07,1.3105093248726895e-06
404,2009-02-08,1.2772874028293635e-06
405,2009-02-09,1.2639806027563532e-06
406,2009-02-10,1.2389709439999216e-06
407,2009-02-11,1.2414795354509608e-06
408,2009-02-12,1.213738794799739e-06
409,2009-02-13,1.151325128403891e-06
410,2009-02-14,1.141183123440253e-06
411,2009-02-15,1.1666936760237016e-06
412,2009-02-16,1.0923460767666224e-06
413,2009-02-17,1.0666554360374338e-06
414,2009-02-18,1.0774764572316244e-06
415,2009-02-19,1.1279064232383501e-06
416,2009-02-20,1.0659764468267428e-06
417,2009-02-21,1.0934763458363953e-06
418,2009-02-22,1.1284267759014153e-06
419,2009-02-23,1.1260511599830148e-06
420,2009-02-24,1.140199488557228e-06
421,2009-02-25,1.084835419817631e-06
422,2009-02-26,1.102944879940171e-06
423,2009-02-27,1.0996552001760327e-06
424,2009-02-28,1.084556257943013e-06
425,2009-03-01,1.1233881700061922e-06
426,2009-03-02,1.0810070409834173e-06
427,2009-03-03,1.1356772049256053e-06
428,2009-03-04,1.224342146923385e-06
429,2009-03-05,1.191424539071051e-06
430,2009-03-06,1.1930488416271981e-06
431,2009-03-07,1.1704689106257879e-06
432,2009-03-08,1.1194125904068987e-06
433,2009-03-09,1.100797647087776e-06
434,2009-03-10,1.0823271133755318e-06
435,2009-03-11,1.0551397162494624e-06
436,2009-03-12,1.066315854508173e-06
437,2009-03-13,1.0417266407383866e-06
438,2009-03-14,1.0539391775231573e-06
439,2009-03-15,1.0421191425549556e-06
440,2009-03-16,1.0045091494954754e-06
441,2009-03-17,1.0342494471307303e-06
442,2009-03-18,1.064620552174287e-06
443,2009-03-19,1.0412690226698412e-06
444,2009-03-20,1.0413343768629604e-06
445,2009-03-21,1.0944668734540337e-06
446,2009-03-22,9.987386212486189e-07
447,2009-03-23,1.0433636369469355e-06
448,2009-03-24,1.0283937641408948e-06
449,2009-03-25,1.0078484846038318e-06
450,2009-03-26,1.0448076219594418e-06
451,2009-03-27,1.0907950190205006e-06
452,2009-03-28,1.0657050457711723e-06
453,2009-03-29,1.0368620163371435e-06
454,2009-03-30,9.603731451890864e-07
455,2009-03-31,1.0538059200202382e-06
456,2009-04-01,1.0267305152324577e-06
457,2009-04-02,9.97700722280962e-07
458,2009-04-03,1.0355436093790498e-06
459,2009-04-04,9.575690600797282e-07
460,2009-04-05,9.72483625401034e-07
461,2009-04-06,9.817439794773224e-07
462,2009-04-07,9.71664710912241e-07
463,2009-04-08,1.0034e-06
464,2009-04-09,1.0239256399512256e-06
465,2009-04-10,1.0817709777726175e-06
466,2009-04-11,1.046386550667559e-06
467,2009-04-12,1.0262834577103661e-06
468,2009-04-13,1.0119542580194713e-06
469,2009-04-14,1.0181006375519416e-06
470,2009-04-15,9.850815073496114e-07
471,2009-04-16,9.774796061540335e-07
472,2009-04-17,9.925977176624178e-07
473,2009-04-18,1.0040775788143733e-06
474,2009-04-19,9.959341982488003e-07
475,2009-04-20,1.0324419907365683e-06
476,2009-04-21,9.83291273528133e-07
477,2009-04-22,9.704967623130674e-07
478,2009-04-23,9.616939236124537e-07
479,2009-04-24,9.535860960953561e-07
480,2009-04-25,9.605452544899846e-07
481,2009-04-26,9.744770617974185e-07
482,2009-04-27,9.79311984639123e-07
483,2009-04-28,9.886777885373211e-07
484,2009-04-29,9.877167118286022e-07
485,2009-04-30,9.883772900779894e-07
486,2009-05-01,9.805564246190287e-07
487,2009-05-02,9.78365549436987e-07
488,2009-05-03,9.822196513143294e-07
489,2009-05-04,9.780110166946817e-07
490,2009-05-05,9.681676520796553e-07
491,2009-05-06,9.611193119842792e-07
492,2009-05-07,9.574548885220973e-07
493,2009-05-08,9.447495626442131e-07
494,2009-05-09,9.42296793791673e-07
495,2009-05-10,9.305128117468934e-07
496,2009-05-11,9.559157214451848e-07
497,2009-05-12,9.587691899310944e-07
498,2009-05-13,9.72893500455439e-07
499,2009-05-14,9.74242197730575e-07
500,2009-05-15,9.80141327918064e-07
501,2009-05-16,9.740661096258173e-07
502,2009-05-17,9.77715731078162e-07
503,2009-05-18,1.011268092204139e-06
504,2009-05-19,1.0431014393722083e-06
505,2009-05-20,1.036710586487435e-06
506,2009-05-21,1.0204368674800951e-06
507,2009-05-22,1.0310254123227304e-06
508,2009-05-23,1.0237984389919758e-06
509,2009-05-24,9.961167081249585e-07
510,2009-05-25,9.791935994642033e-07
511,2009-05-26,9.813280714328107e-07
512,2009-05-27,9.775976571119782e-07
513,2009-05-28,9.707885369502668e-07
514,2009-05-29,9.733036543934834e-07
515,2009-05-30,9.539831875386827e-07
516,2009-05-31,9.158221815329911e-07
517,2009-06-01,8.96450824433774e-07
518,2009-06-02,8.969642451036787e-07
519,2009-06-03,9.060266766252854e-07
520,2009-06-04,9.138600090009671e-07
521,2009-06-05,9.327519865033165e-07
522,2009-06-06,9.257900687482056e-07
523,2009-06-07,9.370359952075213e-07
524,2009-06-08,9.306218381544469e-07
525,2009-06-09,9.083809685360585e-07
526,2009-06-10,8.937886845271843e-07
527,2009-06-11,8.720601051641959e-07
528,2009-06-12,8.688306785264273e-07
529,2009-06-13,8.530648595607296e-07
530,2009-06-14,8.558664528840622e-07
531,2009-06-15,8.512211020656961e-07
532,2009-06-16,8.650874163154827e-07
533,2009-06-17,8.634911472389932e-07
534,2009-06-18,8.721582697948727e-07
535,2009-06-19,8.476466276373435e-07
536,2009-06-20,8.30859030352112e-07
537,2009-06-21,8.396000540717111e-07
538,2009-06-22,8.419129002197191e-07
539,2009-06-23,9.054005317871798e-07
540,2009-06-24,8.86835877886498e-07
541,2009-06-25,8.634428499069001e-07
542,2009-06-26,8.760995711340264e-07
543,2009-06-27,8.80667824374459e-07
544,2009-06-28,8.774362707553813e-07
545,2009-06-29,9.345605812767252e-07
546,2009-06-30,9.377530877157636e-07
547,2009-07-01,9.482232845158799e-07
548,2009-07-02,9.508703596574046e-07
549,2009-07-03,9.201416043835922e-07
550,2009-07-04,9.022802797348478e-07
551,2009-07-05,8.824659049404252e-07
552,2009-07-06,8.670773246784633e-07
553,2009-07-07,8.536808829574302e-07
554,2009-07-08,8.510323636631724e-07
555,2009-07-09,8.698072455708525e-07
556,2009-07-10,8.583001953607804e-07
557,2009-07-11,8.655720776103967e-07
558,2009-07-12,8.601688632993787e-07
559,2009-07-13,8.606010299583016e-07
560,2009-07-14,8.542026963951587e-07
561,2009-07-15,8.303147822647174e-07
562,2009-07-16,8.128924628028023e-07
563,2009-07-17,8.126297385657832e-07
564,2009-07-18,8.157474873390788e-07
565,2009-07-19,8.408014478464666e-07
566,2009-07-20,8.483032548537311e-07
567,2009-07-21,8.466632290768555e-07
568,2009-07-22,8.278276861289105e-07
569,2009-07-23,8.199051286234581e-07
570,2009-07-24,8.294994923777083e-07
571,2009-07-25,8.498072142805182e-07
572,2009-07-26,8.5254417105618e-07
573,2009-07-27,8.559140658744306e-07
574,2009-07-28,8.617551947477541e-07
575,2009-07-29,8.521658116934335e-07
576,2009-07-30,8.534912605890696e-07
577,2009-07-31,8.600728739829526e-07
578,2009-08-01,8.541552374688548e-07
579,2009-08-02,8.44795193163685e-07
580,2009-08-03,8.379871787741175e-07
581,2009-08-04,8.479748383099559e-07
582,2009-08-05,8.452615758851203e-07
583,2009-08-06,8.701005622223729e-07
584,2009-08-07,8.665427200011731e-07
585,2009-08-08,8.680019913064525e-07
586,2009-08-09,8.614183045838128e-07
587,2009-08-10,8.63153157739837e-07
588,2009-08-11,8.407089341054708e-07
589,2009-08-12,8.423303085271792e-07
590,2009-08-13,8.466632290768555e-07
591,2009-08-14,8.343193964593395e-07
592,2009-08-15,8.943507619997148e-07
593,2009-08-16,8.85677197979239e-07
594,2009-08-17,8.703940390272786e-07
595,2009-08-18,8.835676586776258e-07
596,2009-08-19,9.063400117148325e-07
597,2009-08-20,8.844707502582172e-07
598,2009-08-21,8.826160131337057e-07
599,2009-08-22,8.666398811540613e-07
600,2009-08-23,8.578698976961699e-07
601,2009-08-24,8.424231114506614e-07
602,2009-08-25,8.524022544201395e-07
603,2009-08-26,8.550101519313221e-07
604,2009-08-27,8.586351129948376e-07
605,2009-08-28,8.808673181768046e-07
606,2009-08-29,8.995901053323723e-07
607,2009-08-30,8.622368365973951e-07
608,2009-08-31,8.718638295497812e-07
609,2009-09-01,8.690746538278693e-07
610,2009-09-02,8.786769013237954e-07
611,2009-09-03,8.853753364999663e-07
612,2009-09-04,8.504508466872698e-07
613,2009-09-05,9.017101201035184e-07
614,2009-09-06,8.554857033138736e-07
615,2009-09-07,8.497130903431398e-07
616,2009-09-08,8.481624796863209e-07
617,2009-09-09,8.609854733206304e-07
618,2009-09-10,8.783788911729921e-07
619,2009-09-11,8.684405486000153e-07
620,2009-09-12,8.949645899117741e-07
621,2009-09-13,9.160878624252382e-07
622,2009-09-14,9.017101201035184e-07
623,2009-09-15,8.801195932779207e-07
624,2009-09-16,8.558664528840622e-07
625,2009-09-17,8.604569353497002e-07
626,2009-09-18,8.897179844507458e-07
627,2009-09-19,8.926662426567126e-07
628,2009-09-20,8.751609052424765e-07
629,2009-09-21,8.678071920261812e-07
630,2009-09-22,8.593055834392962e-07
631,2009-09-23,8.653781603528709e-07
632,2009-09-24,8.711284324971218e-07
633,2009-09-25,8.611297112752213e-07
634,2009-09-26,8.501838789377937e-07
635,2009-09-27,8.933802597825555e-07
636,2009-09-28,8.614664186933089e-07
637,2009-09-29,8.333609115664099e-07
638,2009-09-30,8.524022544201395e-07
639,2009-10-01,8.564380919817056e-07
640,2009-10-02,8.708345547843467e-07
641,2009-10-03,8.546300189594755e-07
642,2009-10-04,8.588744694560004e-07
643,2009-10-05,8.860295802466422e-07
644,2009-10-06,8.812166083606981e-07
645,2009-10-07,8.797212265874962e-07
646,2009-10-08,8.719128917489118e-07
647,2009-10-09,8.486318774459154e-07
648,2009-10-10,8.490546952578782e-07
649,2009-10-11,8.471312835269291e-07
650,2009-10-12,8.446087567661081e-07
651,2009-10-13,8.540603324250941e-07
652,2009-10-14,8.537282992095206e-07
653,2009-10-15,8.695629372809512e-07
654,2009-10-16,8.991773839557357e-07
655,2009-10-17,9.298590865902331e-07
656,2009-10-18,9.458119029167318e-07
657,2009-10-19,1.0275615976197753e-06
658,2009-10-20,1.0849052283313463e-06
659,2009-10-21,1.0864428440915845e-06
660,2009-10-22,1.1016557338828788e-06
661,2009-10-23,1.0631322693723236e-06
662,2009-10-24,1.0490927873636556e-06
663,2009-10-25,9.976397235693152e-07
664,2009-10-26,1.0138920405127326e-06
665,2009-10-27,1.038465026999458e-06
666,2009-10-28,1.020373612596809e-06
667,2009-10-29,1.0029691972149985e-06
668,2009-10-30,9.895199687001155e-07
669,2009-10-31,9.509832658353124e-07
670,2009-11-01,9.54891828557523e-07
671,2009-11-02,9.469883153089238e-07
672,2009-11-03,9.915700877620867e-07
673,2009-11-04,9.985553361287518e-07
674,2009-11-05,1.0051879364631718e-06
675,2009-11-06,9.953869920568478e-07
676,2009-11-07,1.0307038992241342e-06
677,2009-11-08,1.0560749906819977e-06
678,2009-11-09,1.0919227097360642e-06
679,2009-11-10,1.1094271010954027e-06
680,2009-11-11,1.1043801082593765e-06
681,2009-11-12,1.1301392206462848e-06
682,2009-11-13,1.1110209511351728e-06
683,2009-11-14,1.1156785686789182e-06
684,2009-11-15,1.1175064693069115e-06
685,2009-11-16,1.1299156219360387e-06
686,2009-11-17,1.1264218207477034e-06
687,2009-11-18,1.079551022132202e-06
688,2009-11-19,1.0893880350761612e-06
689,2009-11-20,1.1018704234521044e-06
690,2009-11-21,1.1022283887591025e-06
691,2009-11-22,1.1238312994785055e-06
692,2009-11-23,1.0990134104675083e-06
693,2009-11-24,1.0936884804753946e-06
694,2009-11-25,1.1133458498975582e-06
695,2009-11-26,1.1167016012427669e-06
696,2009-11-27,1.0675391624858766e-06
697,2009-11-28,1.1131275589890054e-06
698,2009-11-29,1.129394167526731e-06
699,2009-11-30,1.1279807357606554e-06
700,2009-12-01,1.1211031280595594e-06
701,2009-12-02,1.187702044474448e-06
702,2009-12-03,1.2175927896190544e-06
703,2009-12-04,1.1952472770822849e-06
704,2009-12-05,1.2145749593843339e-06
705,2009-12-06,1.2059236266263217e-06
706,2009-12-07,1.189480042319146e-06
707,2009-12-08,1.1675571096307848e-06
708,2009-12-09,1.1572630251119235e-06
709,2009-12-10,1.1407289690940646e-06
710,2009-12-11,1.0937592067153467e-06
711,2009-12-12,1.1453597500355669e-06
712,2009-12-13,1.138236292888016e-06
713,2009-12-14,1.0911472212737993e-06
714,2009-12-15,1.1182389758662847e-06
715,2009-12-16,1.0914996062897817e-06
716,2009-12-17,1.1225764938475854e-06
717,2009-12-18,1.1193391815915127e-06
718,2009-12-19,1.0654337558396398e-06
719,2009-12-20,1.0894583149984266e-06
720,2009-12-21,1.1359777949141357e-06
721,2009-12-22,1.1540181047029856e-06
722,2009-12-23,1.2220575684298734e-06
723,2009-12-24,1.2209600148875311e-06
724,2009-12-25,1.2682720021991869e-06
725,2009-12-26,1.177361582714452e-06
726,2009-12-27,1.1839178142520883e-06
727,2009-12-28,1.1411074109167875e-06
728,2009-12-29,1.1491014272238447e-06
729,2009-12-30,1.222395594449705e-06
730,2009-12-31,1.2362122246792027e-06
731,2010-01-01,1.2816511454057723e-06
732,2010-01-02,1.19532882506676e-06
733,2010-01-03,1.2114857414226866e-06
734,2010-01-04,1.238194061199611e-06
735,2010-01-05,1.2727669735048298e-06
736,2010-01-06,1.2928499072897293e-06
737,2010-01-07,1.3106037807177875e-06
738,2010-01-08,1.3475933109099697e-06
739,2010-01-09,1.4483996889957416e-06
740,2010-01-10,1.4130082756899946e-06
741,2010-01-11,1.4495074423146265e-06
742,2010-01-12,1.456182211613423e-06
743,2010-01-13,1.4449741562737748e-06
744,2010-01-14,1.4615571168136715e-06
745,2010-01-15,1.5012469636737668e-06
746,2010-01-16,1.5018329575777417e-06
747,2010-01-17,1.4186682387890074e-06
748,2010-01-18,1.355828323437186e-06
749,2010-01-19,1.3089052323222382e-06
750,2010-01-20,1.2734885264137039e-06
751,2010-01-21,1.3124951761047284e-06
752,2010-01-22,1.3038305622675834e-06
753,2010-01-23,1.2230720949078238e-06
754,2010-01-24,1.1907758086457258e-06
755,2010-01-25,1.1650481403356046e-06
756,2010-01-26,1.1028015218736348e-06
757,2010-01-27,1.1000120101800589e-06
758,2010-01-28,1.1286499020980731e-06
759,2010-01-29,1.161924053963355e-06
760,2010-01-30,1.1553812526143064e-06
761,2010-01-31,1.1184588781209253e-06
762,2010-02-01,1.2010593798624582e-06
763,2010-02-02,1.227483967710925e-06
764,2010-02-03,1.1296176007039524e-06
765,2010-02-04,1.1172136823062703e-06
766,2010-02-05,1.1431544799698653e-06
767,2010-02-06,1.0931936024679311e-06
768,2010-02-07,1.0555403848883004e-06
769,2010-02-08,1.085603710737268e-06
770,2010-02-09,1.1648916165702367e-06
771,2010-02-10,1.1090653744172343e-06
772,2010-02-11,1.1002261854533575e-06
773,2010-02-12,1.175930188942603e-06
774,2010-02-13,1.2028694917504379e-06
775,2010-02-14,1.1925611789873543e-06
776,2010-02-15,1.1980249103014433e-06
777,2010-02-16,1.18899471158755e-06
778,2010-02-17,1.195165737998329e-06
779,2010-02-18,1.2020461730924176e-06
780,2010-02-19,1.2088241030161578e-06
781,2010-02-20,1.2144913014921307e-06
782,2010-02-21,1.2267185563399607e-06
783,2010-02-22,1.2430406742268985e-06
784,2010-02-23,1.2552905966729711e-06
785,2010-02-24,1.234750643054785e-06
786,2010-02-25,1.115824624061545e-06
787,2010-02-26,1.1159707101384978e-06
788,2010-02-27,1.1987618949033114e-06
789,2010-02-28,1.189156453281492e-06
790,2010-03-01,1.170074744728288e-06
791,2010-03-02,1.200073881737877e-06
792,2010-03-03,1.140048280787216e-06
793,2010-03-04,1.1707055122529896e-06
794,2010-03-05,1.1802061165006626e-06
795,2010-03-06,1.1651264148529863e-06
796,2010-03-07,1.1810589559158392e-06
797,2010-03-08,1.197779409825368e-06
798,2010-03-09,1.161924053963355e-06
799,2010-03-10,1.1583479155136662e-06
800,2010-03-11,1.2077454822515763e-06
801,2010-03-12,1.2589145780284885e-06
802,2010-03-13,1.1256066253300858e-06
803,2010-03-14,1.057748444865574e-06
804,2010-03-15,1.0680835795984123e-06
805,2010-03-16,1.0634026172291386e-06
806,2010-03-17,1.0850448670199085e-06
807,2010-03-18,1.072386512682575e-06
808,2010-03-19,1.0695830312218302e-06
809,2010-03-20,1.0641466443134372e-06
810,2010-03-21,1.1180924129128512e-06
811,2010-03-22,1.102586540877925e-06
812,2010-03-23,1.061108179732816e-06
813,2010-03-24,1.049158933825812e-06
814,2010-03-25,1.0546725787211138e-06
815,2010-03-26,1.0890367447187623e-06
816,2010-03-27,1.013704251912599e-06
817,2010-03-28,1.0431669788208631e-06
818,2010-03-29,1.0843469622980777e-06
819,2010-03-30,1.0020470519227873e-06
820,2010-03-31,9.964818897253543e-07
821,2010-04-01,1.003338438481801e-06
822,2010-04-02,9.896403746131482e-07
823,2010-04-03,9.716062596125813e-07
824,2010-04-04,9.634787490541344e-07
825,2010-04-05,9.409632528923118e-07
826,2010-04-06,9.33737790845663e-07
827,2010-04-07,9.301858563529524e-07
828,2010-04-08,9.462597815137393e-07
829,2010-04-09,9.809124476035126e-07
830,2010-04-10,9.351097593420973e-07
831,2010-04-11,1.0094005374743928e-06
832,2010-04-12,1.0029076783033044e-06
833,2010-04-13,9.816251195905097e-07
834,2010-04-14,9.673545944477042e-07
835,2010-04-15,9.744183372148176e-07
836,2010-04-16,9.782473488164591e-07
837,2010-04-17,9.981278817124416e-07
838,2010-04-18,1.0332159915331388e-06
839,2010-04-19,1.0238620362892651e-06
840,2010-04-20,9.751822025292237e-07
841,2010-04-21,9.54096691287832e-07
842,2010-04-22,9.281194437010541e-07
843,2010-04-23,9.121156917449623e-07
844,2010-04-24,9.236855407279108e-07
845,2010-04-25,9.513786080259693e-07
846,2010-04-26,9.94961722372618e-07
847,2010-04-27,9.153442697666227e-07
848,2010-04-28,9.111138287119486e-07
849,2010-04-29,9.153973511587204e-07
850,2010-04-30,9.290973449027954e-07
851,2010-05-01,9.451966287564016e-07
852,2010-05-02,9.351097593420973e-07
853,2010-05-03,9.136482894432804e-07
854,2010-05-04,8.973753242286183e-07
855,2010-05-05,8.805182520027293e-07
856,2010-05-06,8.703451150996149e-07
857,2010-05-07,8.655720776103967e-07
858,2010-05-08,8.603608939784537e-07
859,2010-05-09,8.695629372809512e-07
860,2010-05-10,8.668342563789032e-07
861,2010-05-11,8.81616071692494e-07
862,2010-05-12,8.914952171417298e-07
863,2010-05-13,9.000547832887618e-07
864,2010-05-14,9.126965322081807e-07
865,2010-05-15,9.125380618684944e-07
866,2010-05-16,9.530759420546345e-07
867,2010-05-17,9.493482428541031e-07
868,2010-05-18,8.871385456463675e-07
869,2010-05-19,8.882497587496316e-07
870,2010-05-20,8.655720776103967e-07
871,2010-05-21,8.563904317794109e-07
872,2010-05-22,8.511267243919675e-07
873,2010-05-23,8.570580656658786e-07
874,2010-05-24,8.596411366167962e-07
875,2010-05-25,8.689282553401809e-07
876,2010-05-26,8.577743234291199e-07
877,2010-05-27,8.606490701771151e-07
878,2010-05-28,8.757535573503006e-07
879,2010-05-29,8.930741393391549e-07
880,2010-05-30,8.82866285298614e-07
881,2010-05-31,8.936354898538611e-07
882,2010-06-01,9.135953719463486e-07
883,2010-06-02,8.942314856667613e-07
884,2010-06-03,8.735344549254541e-07
885,2010-06-04,8.704429674069752e-07
886,2010-06-05,8.663970113339197e-07
887,2010-06-06,8.393693355856897e-07
888,2010-06-07,8.78329238718579e-07
889,2010-06-08,8.534912605890696e-07
890,2010-06-09,8.422375221618185e-07
891,2010-06-10,8.373434334838164e-07
892,2010-06-11,8.339997031503147e-07
893,2010-06-12,8.336802082423802e-07
894,2010-06-13,8.448884363595061e-07
895,2010-06-14,8.20972158378454e-07
896,2010-06-15,8.153071960612353e-07
897,2010-06-16,8.089659994053271e-07
898,2010-06-17,8.012902486203527e-07
899,2010-06-18,8.124109067961466e-07
900,2010-06-19,8.08879093939567e-07
901,2010-06-20,8.038643451127876e-07
902,2010-06-21,8.072740678909739e-07
903,2010-06-22,8.170265132825124e-07
904,2010-06-23,8.264761711937341e-07
