date,INDUST_cmd
11/16/2017,19694.90074
11/17/2017,55781.83066
11/18/2017,95416.28928
11/19/2017,63121.54522
11/20/2017,87831.91757
11/21/2017,55537.1735
11/22/2017,68993.31686
11/23/2017,61408.94515
11/24/2017,155112.6344
11/25/2017,205756.6648
11/26/2017,210160.4936
11/27/2017,172238.635
11/28/2017,155112.6344
11/29/2017,95171.63213
11/30/2017,178110.4067
12/1/2017,286248.8678
12/2/2017,158048.5202
12/3/2017,56515.80211
12/4/2017,57494.43072
12/5/2017,74131.11706
12/6/2017,264229.7242
12/7/2017,160984.406
12/8/2017,49176.08755
12/9/2017,132604.1764
12/10/2017,308268.0115
12/11/2017,48931.4304
12/12/2017,38655.83002
12/13/2017,50154.71616
12/14/2017,70216.60262
12/15/2017,49665.40186
12/16/2017,43304.3159
12/17/2017,37187.8871
12/18/2017,34007.34413
12/19/2017,104713.2611
12/20/2017,228754.4371
12/21/2017,193768.4644
12/22/2017,147283.6055
12/23/2017,127711.0333
12/24/2017,127711.0333
12/25/2017,172238.635
12/26/2017,173217.2636
12/27/2017,160005.7774
12/28/2017,694826.3117
12/29/2017,109606.4041
12/30/2017,55781.83066
12/31/2017,89299.86048
1/1/2018,145326.3483
1/2/2018,124775.1475
1/3/2018,51867.31622
1/4/2018,126243.0904
1/5/2018,166856.1777
1/6/2018,172727.9493
1/7/2018,113276.2614
1/8/2018,46729.51603
1/9/2018,46240.20173
1/10/2018,44527.60166
1/11/2018,2079.585792
1/12/2018,107159.8326
1/13/2018,0
1/14/2018,78045.63149
1/15/2018,190832.5786
1/16/2018,44038.28736
1/17/2018,83672.74598
1/18/2018,223616.6369
1/19/2018,141167.1767
1/20/2018,70950.57408
1/21/2018,115233.5186
1/22/2018,59451.68794
1/23/2018,64344.83098
1/24/2018,86608.63181
1/25/2018,64344.83098
1/26/2018,60185.65939
1/27/2018,38900.48717
1/28/2018,66057.43104
1/29/2018,102756.0038
1/30/2018,137008.0051
1/31/2018,152666.0628
2/1/2018,41102.40154
2/2/2018,156091.263
2/3/2018,104468.6039
2/4/2018,87831.91757
2/5/2018,9370.368922
2/6/2018,51622.65907
2/7/2018,79268.91725
2/8/2018,53090.60198
2/9/2018,40123.77293
2/10/2018,0
2/11/2018,69482.63117
2/12/2018,61164.288
2/13/2018,98352.1751
2/14/2018,98107.51795
2/15/2018,105691.8897
2/16/2018,86119.3175
2/17/2018,168324.1206
2/18/2018,132604.1764
2/19/2018,67036.05965
2/20/2018,71195.23123
2/21/2018,61164.288
2/22/2018,190098.6071
2/23/2018,185939.4355
2/24/2018,137741.9766
2/25/2018,102266.6895
2/26/2018,74375.77421
2/27/2018,199884.8932
2/28/2018,153400.0343
3/1/2018,104713.2611
3/2/2018,199640.236
3/3/2018,278909.1533
3/4/2018,126977.0619
3/5/2018,25444.34381
3/6/2018,153644.6915
3/7/2018,147528.2627
3/8/2018,249550.295
3/9/2018,232424.2944
3/10/2018,99820.11802
3/11/2018,88565.88902
3/12/2018,111808.3185
3/13/2018,79024.2601
3/14/2018,229488.4086
3/15/2018,242944.5519
3/16/2018,237806.7517
3/17/2018,120371.3188
3/18/2018,41102.40154
3/19/2018,80981.51731
3/20/2018,143124.4339
3/21/2018,213830.3508
3/22/2018,271569.4387
3/23/2018,218723.4939
3/24/2018,225329.237
3/25/2018,176153.1494
3/26/2018,157069.8916
3/27/2018,116212.1472
3/28/2018,187896.6927
3/29/2018,178599.721
3/30/2018,67525.37395
3/31/2018,71929.20269
4/1/2018,108383.1183
4/2/2018,130646.9192
4/3/2018,206979.9506
4/4/2018,185939.4355
4/5/2018,215542.9509
4/6/2018,143613.7482
4/7/2018,192545.1786
4/8/2018,211383.7793
4/9/2018,162697.0061
4/10/2018,145815.6626
4/11/2018,269122.8672
4/12/2018,330287.1552
4/13/2018,425703.4445
4/14/2018,357199.4419
4/15/2018,150953.4628
4/16/2018,63610.85952
4/17/2018,72907.8313
4/18/2018,164164.949
4/19/2018,220436.094
4/20/2018,177131.778
4/21/2018,105936.5468
4/22/2018,65812.77389
4/23/2018,0
4/24/2018,0
4/25/2018,0
4/26/2018,24392.31805
4/27/2018,39389.80147
4/28/2018,39634.45862
4/29/2018,17223.8635
4/30/2018,164409.6061
5/1/2018,176642.4637
5/2/2018,177376.4352
5/3/2018,150219.4913
5/4/2018,146304.9769
5/5/2018,120371.3188
5/6/2018,111074.347
5/7/2018,344966.5843
5/8/2018,325394.0122
5/9/2018,55292.51635
5/10/2018,357199.4419
5/11/2018,369432.2995
5/12/2018,162697.0061
5/13/2018,75843.71712
5/14/2018,0
5/15/2018,0
5/16/2018,0
5/17/2018,0
5/18/2018,0
5/19/2018,0
5/20/2018,0
5/21/2018,0
5/22/2018,0
5/23/2018,0
5/24/2018,0
5/25/2018,0
5/26/2018,0
5/27/2018,0
5/28/2018,0
5/29/2018,0
5/30/2018,0
5/31/2018,0
6/1/2018,0
6/2/2018,0
6/3/2018,0
6/4/2018,0
6/5/2018,0
6/6/2018,0
6/7/2018,0
6/8/2018,0
6/9/2018,0
6/10/2018,0
6/11/2018,30092.8297
6/12/2018,46484.85888
6/13/2018,27401.60102
6/14/2018,58962.37363
6/15/2018,49665.40186
6/16/2018,0
6/17/2018,0
6/18/2018,54069.23059
6/19/2018,0
6/20/2018,171.2600064
6/21/2018,110095.7184
6/22/2018,0
6/23/2018,0
6/24/2018,0
6/25/2018,0
6/26/2018,0
6/27/2018,0
6/28/2018,0
6/29/2018,0
6/30/2018,0
7/1/2018,0
7/2/2018,0
7/3/2018,8367.274598
7/4/2018,9052.314624
7/5/2018,0
7/6/2018,0
7/7/2018,0
7/8/2018,0
7/9/2018,0
7/10/2018,0
7/11/2018,0
7/12/2018,22655.25228
7/13/2018,0
7/14/2018,10348.99753
7/15/2018,140433.2052
7/16/2018,132114.8621
7/17/2018,65568.11674
7/18/2018,108383.1183
7/19/2018,283802.2963
7/20/2018,286248.8678
7/21/2018,156825.2344
7/22/2018,164654.2633
7/23/2018,29603.51539
7/24/2018,46729.51603
7/25/2018,103000.661
7/26/2018,70216.60262
7/27/2018,0
7/28/2018,0
7/29/2018,0
7/30/2018,0
7/31/2018,0
8/1/2018,0
8/2/2018,0
8/3/2018,0
8/4/2018,0
8/5/2018,15046.41485
8/6/2018,43793.63021
8/7/2018,114744.2043
8/8/2018,173706.5779
8/9/2018,82449.46022
8/10/2018,69482.63117
8/11/2018,9590.560358
8/12/2018,53335.25914
8/13/2018,9786.28608
8/14/2018,58228.40218
8/15/2018,108872.4326
8/16/2018,98352.1751
8/17/2018,79024.2601
8/18/2018,117190.7758
8/19/2018,51622.65907
8/20/2018,0
8/21/2018,0
8/22/2018,139454.5766
8/23/2018,152421.4057
8/24/2018,70950.57408
8/25/2018,0
8/26/2018,0
8/27/2018,0
8/28/2018,0
8/29/2018,0
8/30/2018,0
8/31/2018,0
9/1/2018,0
9/2/2018,0
9/3/2018,0
9/4/2018,0
9/5/2018,0
9/6/2018,44527.60166
9/7/2018,36698.5728
9/8/2018,0
9/9/2018,0
9/10/2018,44772.25882
9/11/2018,0
9/12/2018,0
9/13/2018,0
9/14/2018,0
9/15/2018,0
9/16/2018,0
9/17/2018,0
9/18/2018,0
9/19/2018,0
9/20/2018,42081.03014
9/21/2018,24955.0295
9/22/2018,51867.31622
9/23/2018,88321.23187
9/24/2018,47218.83034
9/25/2018,59696.34509
9/26/2018,35964.60134
9/27/2018,121349.9474
9/28/2018,110095.7184
9/29/2018,129912.9477
9/30/2018,101532.7181
10/1/2018,137986.6337
10/2/2018,170281.3778
10/3/2018,155112.6344
10/4/2018,86853.28896
10/5/2018,186428.7498
10/6/2018,183737.5212
10/7/2018,150219.4913
10/8/2018,80981.51731
10/9/2018,44772.25882
10/10/2018,58717.71648
10/11/2018,59941.00224
10/12/2018,44527.60166
10/13/2018,23462.62088
10/14/2018,31071.4583
10/15/2018,37432.54426
10/16/2018,49420.7447
10/17/2018,57494.43072
10/18/2018,118903.3759
10/19/2018,106670.5183
10/20/2018,155112.6344
10/21/2018,192300.5215
10/22/2018,196459.6931
10/23/2018,202086.8076
10/24/2018,208447.8935
10/25/2018,201842.1504
10/26/2018,283802.2963
10/27/2018,322947.4406
10/28/2018,71195.23123
10/29/2018,129178.9763
10/30/2018,371878.871
10/31/2018,283802.2963
11/1/2018,264229.7242
11/2/2018,168568.7777
11/3/2018,48197.45894
11/4/2018,27401.60102
11/5/2018,35964.60134
11/6/2018,24465.7152
11/7/2018,437936.3021
11/8/2018,269122.8672
11/9/2018,160495.0917
11/10/2018,72418.51699
11/11/2018,74865.08851
11/12/2018,48931.4304
11/13/2018,80981.51731
11/14/2018,39145.14432
11/15/2018,99820.11802
11/16/2018,43059.65875
11/17/2018,10177.73752
11/18/2018,29358.85824
11/19/2018,29114.20109
11/20/2018,170770.6921
11/21/2018,86608.63181
11/22/2018,37187.8871
11/23/2018,48686.77325
11/24/2018,105447.2325
11/25/2018,87831.91757
11/26/2018,142145.8053
11/27/2018,139943.8909
11/28/2018,261783.1526
11/29/2018,278909.1533
11/30/2018,196704.3502
12/1/2018,121349.9474
12/2/2018,104223.9468
12/3/2018,126243.0904
12/4/2018,118658.7187
12/5/2018,227775.8085
12/6/2018,160984.406
12/7/2018,196459.6931
12/8/2018,135295.4051
12/9/2018,45506.23027
12/10/2018,170036.7206
12/11/2018,219702.1225
12/12/2018,194502.4358
12/13/2018,132114.8621
12/14/2018,96394.91789
12/15/2018,61164.288
12/16/2018,63610.85952
12/17/2018,210894.465
12/18/2018,286248.8678
12/19/2018,167834.8063
12/20/2018,0
12/21/2018,0
12/22/2018,93948.34637
12/23/2018,131136.2335
12/24/2018,179823.0067
12/25/2018,165632.8919
12/26/2018,135784.7194
12/27/2018,194991.7501
12/28/2018,124775.1475
12/29/2018,222393.3512
12/30/2018,259336.5811
12/31/2018,192055.8643
1/1/2019,128934.3191
1/2/2019,133827.4621
1/3/2019,168324.1206
1/4/2019,88565.88902
1/5/2019,364539.1565
1/6/2019,430596.5875
1/7/2019,376772.0141
1/8/2019,430596.5875
1/9/2019,391451.4432
1/10/2019,596963.4509
1/11/2019,308268.0115
1/12/2019,322947.4406
1/13/2019,201597.4932
1/14/2019,396344.5862
1/15/2019,474634.8749
1/16/2019,528459.4483
1/17/2019,236583.466
1/18/2019,420810.3014
1/19/2019,83672.74598
1/20/2019,114254.89
1/21/2019,198661.6074
1/22/2019,0
1/23/2019,0
1/24/2019,0
1/25/2019,3156.077261
1/26/2019,0
1/27/2019,0
1/28/2019,0
1/29/2019,0
1/30/2019,0
1/31/2019,0
2/1/2019,0
2/2/2019,163675.6347
2/3/2019,428150.016
2/4/2019,631215.4522
2/5/2019,450169.1597
2/6/2019,0
2/7/2019,18838.6007
2/8/2019,171260.0064
2/9/2019,259336.5811
2/10/2019,204288.7219
2/11/2019,111563.6613
2/12/2019,0
2/13/2019,0
2/14/2019,0
2/15/2019,173217.2636
2/16/2019,0
2/17/2019,65812.77389
2/18/2019,45261.57312
2/19/2019,48442.1161
2/20/2019,33028.71552
2/21/2019,42815.0016
2/22/2019,61898.25946
2/23/2019,60674.9737
2/24/2019,86853.28896
2/25/2019,99820.11802
2/26/2019,330287.1552
2/27/2019,332733.7267
2/28/2019,155357.2915
3/1/2019,17468.52065
3/2/2019,108383.1183
3/3/2019,150953.4628
3/4/2019,208447.8935
3/5/2019,241721.2662
3/6/2019,332733.7267
3/7/2019,342520.0128
3/8/2019,445276.0166
3/9/2019,396344.5862
3/10/2019,340073.4413
3/11/2019,310714.583
3/12/2019,521119.7338
3/13/2019,418363.7299
3/14/2019,308268.0115
3/15/2019,199884.8932
3/16/2019,239764.009
3/17/2019,278909.1533
3/18/2019,283802.2963
3/19/2019,0
3/20/2019,0
3/21/2019,0
3/22/2019,181780.2639
3/23/2019,200863.5218
3/24/2019,274016.0102
3/25/2019,221904.0369
3/26/2019,288695.4394
3/27/2019,611642.88
3/28/2019,447722.5882
3/29/2019,408577.4438
3/30/2019,401237.7293
3/31/2019,381665.1571
4/1/2019,366985.728
4/2/2019,261783.1526
4/3/2019,570051.1642
4/4/2019,298481.7254
4/5/2019,227775.8085
4/6/2019,102022.0324
4/7/2019,103489.9753
4/8/2019,159271.806
4/9/2019,202820.779
4/10/2019,281355.7248
4/11/2019,452615.7312
4/12/2019,692379.7402
4/13/2019,384111.7286
4/14/2019,175419.178
4/15/2019,371878.871
4/16/2019,366985.728
4/17/2019,274016.0102
4/18/2019,357199.4419
4/19/2019,80981.51731
4/20/2019,99820.11802
4/21/2019,110340.3756
4/22/2019,228265.1228
4/23/2019,151687.4342
4/24/2019,291142.0109
4/25/2019,479528.0179
4/26/2019,562711.4496
4/27/2019,621429.1661
4/28/2019,552925.1635
4/29/2019,511333.4477
4/30/2019,503993.7331
5/1/2019,621429.1661
5/2/2019,37921.85856
5/3/2019,0
5/4/2019,0
5/5/2019,0
5/6/2019,0
5/7/2019,0
5/8/2019,0
5/9/2019,0
5/10/2019,0
5/11/2019,0
5/12/2019,0
5/13/2019,0
5/14/2019,0
5/15/2019,0
5/16/2019,0
5/17/2019,0
5/18/2019,79268.91725
5/19/2019,66302.08819
5/20/2019,214808.9795
5/21/2019,389004.8717
5/22/2019,594516.8794
5/23/2019,604303.1654
5/24/2019,601856.5939
5/25/2019,626322.3091
5/26/2019,530906.0198
5/27/2019,552925.1635
5/28/2019,557818.3066
5/29/2019,577390.8787
5/30/2019,584730.5933
5/31/2019,570051.1642
6/1/2019,567604.5926
6/2/2019,337626.8698
6/3/2019,216521.5795
6/4/2019,0
6/5/2019,0
6/6/2019,489.314304
6/7/2019,0
6/8/2019,0
6/9/2019,0
6/10/2019,0
6/11/2019,0
6/12/2019,0
6/13/2019,0
6/14/2019,0
6/15/2019,0
6/16/2019,0
6/17/2019,0
6/18/2019,0
6/19/2019,0
6/20/2019,0
6/21/2019,0
6/22/2019,0
6/23/2019,0
6/24/2019,0
6/25/2019,120126.6616
6/26/2019,195725.7216
6/27/2019,330287.1552
6/28/2019,249550.295
6/29/2019,149240.8627
6/30/2019,149730.177
7/1/2019,49910.05901
7/2/2019,114988.8614
7/3/2019,293588.5824
7/4/2019,228999.0943
7/5/2019,344966.5843
7/6/2019,50154.71616
7/7/2019,66546.74534
7/8/2019,0
7/9/2019,0
7/10/2019,0
7/11/2019,0
7/12/2019,0
7/13/2019,0
7/14/2019,57005.11642
7/15/2019,0
7/16/2019,8049.220301
7/17/2019,322947.4406
7/18/2019,376772.0141
7/19/2019,106181.204
7/20/2019,23756.20946
7/21/2019,10520.25754
7/22/2019,0
7/23/2019,0
7/24/2019,0
7/25/2019,44527.60166
7/26/2019,0
7/27/2019,0
7/28/2019,0
7/29/2019,0
7/30/2019,0
7/31/2019,0
8/1/2019,0
8/2/2019,0
8/3/2019,0
8/4/2019,0
8/5/2019,0
8/6/2019,0
8/7/2019,0
8/8/2019,0
8/9/2019,0
8/10/2019,0
8/11/2019,0
8/12/2019,0
8/13/2019,0
8/14/2019,0
8/15/2019,0
8/16/2019,0
8/17/2019,0
8/18/2019,0
8/19/2019,80492.20301
8/20/2019,369432.2995
8/21/2019,477081.4464
8/22/2019,286248.8678
8/23/2019,0
8/24/2019,0
8/25/2019,0
8/26/2019,0
8/27/2019,0
8/28/2019,0
8/29/2019,0
8/30/2019,0
8/31/2019,0
9/1/2019,46240.20173
9/2/2019,35719.94419
9/3/2019,48686.77325
9/4/2019,39389.80147
9/5/2019,108627.7755
9/6/2019,126977.0619
9/7/2019,132848.8335
9/8/2019,104468.6039
9/9/2019,499100.5901
9/10/2019,929697.1776
9/11/2019,604303.1654
9/12/2019,587177.1648
9/13/2019,251996.8666
9/14/2019,47952.80179
9/15/2019,120860.6331
9/16/2019,535799.1629
9/17/2019,782902.8864
9/18/2019,738864.599
9/19/2019,665467.4534
9/20/2019,618982.5946
9/21/2019,425703.4445
9/22/2019,398791.1578
9/23/2019,552925.1635
9/24/2019,638555.1667
9/25/2019,481974.5894
9/26/2019,393898.0147
9/27/2019,663020.8819
9/28/2019,462402.0173
9/29/2019,437936.3021
9/30/2019,503993.7331
10/1/2019,379218.5856
10/2/2019,386558.3002
10/3/2019,322947.4406
10/4/2019,501547.1616
10/5/2019,305821.44
10/6/2019,176642.4637
10/7/2019,43793.63021
10/8/2019,30092.8297
10/9/2019,10667.05183
10/10/2019,0
10/11/2019,0
10/12/2019,36943.22995
10/13/2019,0
10/14/2019,37187.8871
10/15/2019,164654.2633
10/16/2019,173217.2636
10/17/2019,501547.1616
10/18/2019,162941.6632
10/19/2019,35719.94419
10/20/2019,0
10/21/2019,5113.334477
10/22/2019,0
10/23/2019,0
10/24/2019,0
10/25/2019,0
10/26/2019,0
10/27/2019,0
10/28/2019,0
10/29/2019,9003.383194
10/30/2019,58717.71648
10/31/2019,0
11/1/2019,52601.28768
11/2/2019,29603.51539
11/3/2019,37677.20141
11/4/2019,43793.63021
11/5/2019,25199.68666
11/6/2019,227531.1514
11/7/2019,211139.1222
11/8/2019,281355.7248
11/9/2019,153889.3486
11/10/2019,0
11/11/2019,112052.9756
11/12/2019,391451.4432
11/13/2019,60185.65939
11/14/2019,0
11/15/2019,0
11/16/2019,38900.48717
11/17/2019,75354.40282
11/18/2019,157559.2059
11/19/2019,243923.1805
11/20/2019,283802.2963
11/21/2019,264229.7242
11/22/2019,187896.6927
11/23/2019,41591.71584
11/24/2019,12624.30904
11/25/2019,0
11/26/2019,0
11/27/2019,0
11/28/2019,96394.91789
11/29/2019,296035.1539
11/30/2019,109361.7469
12/1/2019,38655.83002
12/2/2019,403684.3008
12/3/2019,303374.8685
12/4/2019,249550.295
12/5/2019,120371.3188
12/6/2019,445276.0166
12/7/2019,108138.4612
12/8/2019,78290.28864
12/9/2019,147772.9198
12/10/2019,254443.4381
12/11/2019,105936.5468
12/12/2019,113031.6042
12/13/2019,10495.79182
12/14/2019,23144.56658
12/15/2019,51622.65907
12/16/2019,0
12/17/2019,84651.37459
12/18/2019,109117.0898
12/19/2019,0
12/20/2019,0
12/21/2019,0
12/22/2019,0
12/23/2019,0
12/24/2019,0
12/25/2019,0
12/26/2019,0
12/27/2019,0
12/28/2019,0
12/29/2019,0
12/30/2019,440.3828736
12/31/2019,8758.726042
1/1/2020,0
1/2/2020,0
1/3/2020,3865.583002
1/4/2020,40368.43008
1/5/2020,18740.73784
1/6/2020,26912.28672
1/7/2020,65568.11674
1/8/2020,354752.8704
1/9/2020,479528.0179
1/10/2020,322947.4406
1/11/2020,72663.17414
1/12/2020,76577.68858
1/13/2020,221414.7226
1/14/2020,204533.3791
1/15/2020,467295.1603
1/16/2020,291142.0109
1/17/2020,474634.8749
1/18/2020,160984.406
1/19/2020,237806.7517
1/20/2020,303374.8685
1/21/2020,420810.3014
1/22/2020,406130.8723
1/23/2020,109117.0898
1/24/2020,108383.1183
1/25/2020,256890.0096
1/26/2020,114010.2328
1/27/2020,61408.94515
1/28/2020,131870.2049
1/29/2020,134561.4336
1/30/2020,0
1/31/2020,0
2/1/2020,0
2/2/2020,0
2/3/2020,0
2/4/2020,0
2/5/2020,0
2/6/2020,0
2/7/2020,0
2/8/2020,0
2/9/2020,0
2/10/2020,0
2/11/2020,28869.54394
2/12/2020,69482.63117
2/13/2020,8538.534605
2/14/2020,34741.31558
2/15/2020,197927.636
2/16/2020,12648.77476
2/17/2020,0
2/18/2020,76088.37427
2/19/2020,88321.23187
2/20/2020,0
2/21/2020,82694.11738
2/22/2020,5309.060198
2/23/2020,117190.7758
2/24/2020,259336.5811
2/25/2020,124041.1761
2/26/2020,0
2/27/2020,55292.51635
2/28/2020,177621.0924
2/29/2020,264229.7242
3/1/2020,239274.6947
3/2/2020,430596.5875
3/3/2020,435489.7306
3/4/2020,389004.8717
3/5/2020,393898.0147
3/6/2020,347413.1558
3/7/2020,204533.3791
3/8/2020,445276.0166
3/9/2020,347413.1558
3/10/2020,136274.0337
3/11/2020,67770.0311
3/12/2020,4134.705869
3/13/2020,271569.4387
3/14/2020,462402.0173
3/15/2020,322947.4406
3/16/2020,216276.9224
3/17/2020,347413.1558
3/18/2020,420810.3014
3/19/2020,545585.449
3/20/2020,221659.3797
3/21/2020,278909.1533
3/22/2020,227775.8085
3/23/2020,230956.3515
3/24/2020,557818.3066
3/25/2020,420810.3014
3/26/2020,450169.1597
3/27/2020,428150.016
3/28/2020,318054.2976
3/29/2020,359646.0134
3/30/2020,430596.5875
3/31/2020,508886.8762
4/1/2020,428150.016
4/2/2020,293588.5824
4/3/2020,467295.1603
4/4/2020,318054.2976
4/5/2020,442829.4451
4/6/2020,222393.3512
4/7/2020,423256.873
4/8/2020,259336.5811
4/9/2020,418363.7299
4/10/2020,543138.8774
4/11/2020,364539.1565
4/12/2020,227286.4942
4/13/2020,364539.1565
4/14/2020,521119.7338
4/15/2020,496654.0186
4/16/2020,670360.5965
4/17/2020,54313.88774
4/18/2020,14508.16911
4/19/2020,21798.95224
4/20/2020,111319.0042
4/21/2020,97618.20365
4/22/2020,70461.25978
4/23/2020,135540.0622
4/24/2020,354752.8704
4/25/2020,0
4/26/2020,0
4/27/2020,0
4/28/2020,0
4/29/2020,0
4/30/2020,464.8485888
5/1/2020,59696.34509
5/2/2020,81226.17446
5/3/2020,124530.4904
5/4/2020,322947.4406
5/5/2020,489314.304
5/6/2020,376772.0141
5/7/2020,484421.161
5/8/2020,0
5/9/2020,80002.8887
5/10/2020,18863.06642
5/11/2020,229488.4086
5/12/2020,428150.016
5/13/2020,535799.1629
5/14/2020,291142.0109
5/15/2020,109851.0612
5/16/2020,171993.9779
5/17/2020,243923.1805
5/18/2020,154623.3201
5/19/2020,0
5/20/2020,0
5/21/2020,0
5/22/2020,0
5/23/2020,0
5/24/2020,0
5/25/2020,0
5/26/2020,0
5/27/2020,0
5/28/2020,0
5/29/2020,0
5/30/2020,0
5/31/2020,0
6/1/2020,82204.80307
6/2/2020,144347.7197
6/3/2020,12379.65189
6/4/2020,0
6/5/2020,0
6/6/2020,0
6/7/2020,0
6/8/2020,0
6/9/2020,0
6/10/2020,0
6/11/2020,0
6/12/2020,71439.88838
6/13/2020,22337.19798
6/14/2020,113031.6042
6/15/2020,5945.168794
6/16/2020,198416.9503
6/17/2020,459955.4458
6/18/2020,494207.447
6/19/2020,0
6/20/2020,0
6/21/2020,0
6/22/2020,0
6/23/2020,0
6/24/2020,0
6/25/2020,168079.4634
6/26/2020,240987.2947
6/27/2020,109606.4041
6/28/2020,207713.922
6/29/2020,376772.0141
6/30/2020,780456.3149
7/1/2020,890552.0333
7/2/2020,631215.4522
7/3/2020,428150.016
7/4/2020,374325.4426
7/5/2020,261783.1526
7/6/2020,52845.94483
7/7/2020,0
7/8/2020,0
7/9/2020,0
7/10/2020,95416.28928
7/11/2020,0
7/12/2020,0
7/13/2020,0
7/14/2020,28135.57248
7/15/2020,51133.34477
7/16/2020,189853.95
7/17/2020,379218.5856
7/18/2020,283802.2963
7/19/2020,315607.7261
7/20/2020,391451.4432
7/21/2020,374325.4426
7/22/2020,256890.0096
7/23/2020,251996.8666
7/24/2020,261783.1526
7/25/2020,469741.7318
7/26/2020,322947.4406
7/27/2020,12893.43191
7/28/2020,101777.3752
7/29/2020,0
7/30/2020,0
7/31/2020,0
8/1/2020,0
8/2/2020,0
8/3/2020,35964.60134
8/4/2020,28624.88678
8/5/2020,0
8/6/2020,47463.48749
8/7/2020,48197.45894
8/8/2020,44772.25882
8/9/2020,51867.31622
8/10/2020,43304.3159
8/11/2020,117190.7758
8/12/2020,310714.583
8/13/2020,592070.3078
8/14/2020,406130.8723
8/15/2020,149240.8627
8/16/2020,62876.88806
8/17/2020,175663.8351
8/18/2020,21945.74653
8/19/2020,6116.4288
8/20/2020,0
8/21/2020,0
8/22/2020,0
8/23/2020,0
8/24/2020,1394.545766
8/25/2020,0
8/26/2020,51378.00192
8/27/2020,65078.80243
8/28/2020,82694.11738
8/29/2020,0
8/30/2020,0
8/31/2020,0
9/1/2020,0
9/2/2020,0
9/3/2020,0
9/4/2020,0
9/5/2020,16734.5492
9/6/2020,0
9/7/2020,0
9/8/2020,0
9/9/2020,0
9/10/2020,0
9/11/2020,0
9/12/2020,0
9/13/2020,0
9/14/2020,0
9/15/2020,0
9/16/2020,0
9/17/2020,0
9/18/2020,0
9/19/2020,0
9/20/2020,0
9/21/2020,0
9/22/2020,0
9/23/2020,0
9/24/2020,14997.48342
9/25/2020,34741.31558
9/26/2020,169792.0635
9/27/2020,408577.4438
9/28/2020,464848.5888
9/29/2020,437936.3021
9/30/2020,459955.4458
10/1/2020,447722.5882
10/2/2020,138231.2909
10/3/2020,0
10/4/2020,0
10/5/2020,0
10/6/2020,4208.103014
10/7/2020,1003.094323
10/8/2020,0
10/9/2020,0
10/10/2020,104713.2611
10/11/2020,0
10/12/2020,0
10/13/2020,0
10/14/2020,9296.971776
10/15/2020,0
10/16/2020,0
10/17/2020,0
10/18/2020,0
10/19/2020,8758.726042
10/20/2020,10397.92896
10/21/2020,0
10/22/2020,5431.388774
10/23/2020,0
10/24/2020,0
10/25/2020,7829.028864
10/26/2020,0
10/27/2020,0
10/28/2020,3743.254426
10/29/2020,7951.35744
10/30/2020,0
10/31/2020,0
11/1/2020,0
11/2/2020,0
11/3/2020,0
11/4/2020,5749.443072
11/5/2020,1223.28576
11/6/2020,3376.268698
11/7/2020,4354.897306
11/8/2020,23291.36087
11/9/2020,8440.671744
11/10/2020,6948.263117
11/11/2020,0
11/12/2020,0
11/13/2020,0
11/14/2020,0
11/15/2020,5700.511642
11/16/2020,1052.025754
11/17/2020,0
11/18/2020,0
11/19/2020,5676.045926
11/20/2020,7070.591693
11/21/2020,0
11/22/2020,0
11/23/2020,0
11/24/2020,1419.011482
11/25/2020,9492.697498
11/26/2020,76333.03142
11/27/2020,143369.0911
11/28/2020,71439.88838
11/29/2020,0
11/30/2020,415.9171584
12/1/2020,0
12/2/2020,58717.71648
12/3/2020,64344.83098
12/4/2020,528459.4483
12/5/2020,555371.735
12/6/2020,477081.4464
12/7/2020,121839.2617
12/8/2020,0
12/9/2020,0
12/10/2020,0
12/11/2020,0
12/12/2020,157559.2059
12/13/2020,0
12/14/2020,0
12/15/2020,0
12/16/2020,0
12/17/2020,0
12/18/2020,0
12/19/2020,0
12/20/2020,10177.73752
12/21/2020,0
12/22/2020,0
12/23/2020,0
12/24/2020,206979.9506
12/25/2020,0
12/26/2020,0
12/27/2020,0
12/28/2020,0
12/29/2020,533352.5914
12/30/2020,401237.7293
12/31/2020,406130.8723
1/1/2021,344966.5843
1/2/2021,347413.1558
1/3/2021,340073.4413
1/4/2021,442829.4451
1/5/2021,357199.4419
1/6/2021,442829.4451
1/7/2021,364539.1565
1/8/2021,413470.5869
1/9/2021,386558.3002
1/10/2021,384111.7286
1/11/2021,415917.1584
1/12/2021,310714.583
1/13/2021,366985.728
1/14/2021,379218.5856
1/15/2021,408577.4438
1/16/2021,418363.7299
1/17/2021,362092.585
1/18/2021,411024.0154
1/19/2021,503993.7331
1/20/2021,469741.7318
1/21/2021,403684.3008
1/22/2021,235360.1802
1/23/2021,211139.1222
1/24/2021,445276.0166
1/25/2021,254443.4381
1/26/2021,198416.9503
1/27/2021,206735.2934
1/28/2021,479528.0179
1/29/2021,692379.7402
1/30/2021,616536.023
1/31/2021,557818.3066
2/1/2021,423256.873
2/2/2021,596963.4509
2/3/2021,643448.3098
2/4/2021,653234.5958
2/5/2021,486867.7325
2/6/2021,548032.0205
2/7/2021,366985.728
2/8/2021,0
2/9/2021,10446.86039
2/10/2021,0
2/11/2021,18349.2864
2/12/2021,0
2/13/2021,19474.7093
2/14/2021,0
2/15/2021,38900.48717
2/16/2021,44282.94451
2/17/2021,24710.37235
2/18/2021,0
2/19/2021,0
2/20/2021,496654.0186
