Date,LOSA_dmd_,LOSA_dmd,"Data from 2008-2016 was imported from the latest LOOPS model, while data from 2017-2023 was replicated from 2012-2016 and 2012-2013"
1-Jul-10,0,102,
2-Jul-10,0,9,
3-Jul-10,0,0,
4-Jul-10,0,0,
5-Jul-10,0,0,
6-Jul-10,0,0,
7-Jul-10,0,0,
8-Jul-10,0.12,0,
9-Jul-10,0.11,141,
10-Jul-10,0.11,185,
11-Jul-10,0.11,304,
12-Jul-10,0.12,286,
13-Jul-10,69.27,275,
14-Jul-10,823.86,107,
15-Jul-10,1408.52,263,
16-Jul-10,126.04,67,
17-Jul-10,2388.08,459,
18-Jul-10,3276.93,488,
19-Jul-10,2862.34,383,
20-Jul-10,5890.28,3480,
21-Jul-10,8577.43,5844,
22-Jul-10,7592.45,5028,
23-Jul-10,353.41,141,
24-Jul-10,974.35,289,
25-Jul-10,421.77,40,
26-Jul-10,1328.44,281,
27-Jul-10,896.92,392,
28-Jul-10,780.74,311,
29-Jul-10,2358.65,378,
30-Jul-10,854.78,635,
31-Jul-10,1607.64,639,
1-Aug-10,1803.82,664,
2-Aug-10,1652.76,603,
3-Aug-10,1382.86,515,
4-Aug-10,345.28,242,
5-Aug-10,139.32,97,
6-Aug-10,63.34,46,
7-Aug-10,86.56,21,
8-Aug-10,0,0,
9-Aug-10,0.11,0,
10-Aug-10,0,0,
11-Aug-10,0,0,
12-Aug-10,0.1,33,
13-Aug-10,0.1,235,
14-Aug-10,15.22,267,
15-Aug-10,5.65,168,
16-Aug-10,14.54,0,
17-Aug-10,39.15,14,
18-Aug-10,49.76,11,
19-Aug-10,43.97,14,
20-Aug-10,19,9,
21-Aug-10,0.09,31,
22-Aug-10,0,0,
23-Aug-10,0,0,
24-Aug-10,0.1,0,
25-Aug-10,0,0,
26-Aug-10,0,0,
27-Aug-10,0.29,0,
28-Aug-10,0.38,53,
29-Aug-10,3.96,0,
30-Aug-10,15.27,0,
31-Aug-10,35.45,57,
1-Sep-10,66,126,
2-Sep-10,163.16,290,
3-Sep-10,82.01,111,
4-Sep-10,55.18,128,
5-Sep-10,7.15,20,
6-Sep-10,0,0,
7-Sep-10,0,0,
8-Sep-10,0.1,0,
9-Sep-10,0,0,
10-Sep-10,0.1,21,
11-Sep-10,0.1,20,
12-Sep-10,0.1,51,
13-Sep-10,0,30,
14-Sep-10,88.83,48,
15-Sep-10,175.91,60,
16-Sep-10,212.87,48,
17-Sep-10,295.72,0,
18-Sep-10,544.86,65,
19-Sep-10,771.89,138,
20-Sep-10,1520.98,245,
21-Sep-10,1452.2,467,
22-Sep-10,1486.84,1111,
23-Sep-10,412.89,198,
24-Sep-10,572.87,284,
25-Sep-10,843.08,297,
26-Sep-10,933.9,233,
27-Sep-10,468.35,22,
28-Sep-10,11.25,4,
29-Sep-10,0,0,
30-Sep-10,0.16,28,
1-Oct-10,34.54,76,
2-Oct-10,116.41,136,
3-Oct-10,393.27,438,
4-Oct-10,822.84,788,
5-Oct-10,1573.62,1103,
6-Oct-10,2980.34,1297,
7-Oct-10,4175.61,1906,
8-Oct-10,4402.43,2064,
9-Oct-10,3891.41,1989,
10-Oct-10,4002.02,1458,
11-Oct-10,4317.4,1875,
12-Oct-10,3595.67,1730,
13-Oct-10,1058.12,1400,
14-Oct-10,1565.49,1064,
15-Oct-10,2610.87,1364,
16-Oct-10,3333.62,1549,
17-Oct-10,2855.25,1475,
18-Oct-10,3091.01,1306,
19-Oct-10,1873.88,823,
20-Oct-10,1146.44,355,
21-Oct-10,2608.25,524,
22-Oct-10,3841.09,941,
23-Oct-10,4310.68,1205,
24-Oct-10,2982.33,1127,
25-Oct-10,3684.9,1157,
26-Oct-10,2959.59,1030,
27-Oct-10,3560.35,1052,
28-Oct-10,3322.41,2094,
29-Oct-10,2354.63,2078,
30-Oct-10,2939.77,2378,
31-Oct-10,2447.51,2176,
1-Nov-10,721.23,401,
2-Nov-10,1617.06,223,
3-Nov-10,371.89,97,
4-Nov-10,177.32,0,
5-Nov-10,136.1,130,
6-Nov-10,152.69,150,
7-Nov-10,844.79,193,
8-Nov-10,1299,266,
9-Nov-10,1759.42,323,
10-Nov-10,1756.91,652,
11-Nov-10,2097.54,721,
12-Nov-10,2282.48,579,
13-Nov-10,3050.82,1564,
14-Nov-10,3833.64,2117,
15-Nov-10,3959.05,2815,
16-Nov-10,4826.95,3302,
17-Nov-10,3351.68,2875,
18-Nov-10,2649.02,2169,
19-Nov-10,4068.75,3329,
20-Nov-10,3583.01,2864,
21-Nov-10,3343.19,2687,
22-Nov-10,2659.45,2048,
23-Nov-10,3540.15,2747,
24-Nov-10,4339,2820,
25-Nov-10,4520.86,3073,
26-Nov-10,4097.98,2644,
27-Nov-10,3370.48,2136,
28-Nov-10,2621.56,1896,
29-Nov-10,2847.5,1817,
30-Nov-10,2559.63,2511,
1-Dec-10,2847.98,3376,
2-Dec-10,2829.08,3444,
3-Dec-10,3341.47,3364,
4-Dec-10,3354.72,2665,
5-Dec-10,3873.8,2548,
6-Dec-10,4179.45,2873,
7-Dec-10,3164.01,2171,
8-Dec-10,2178.01,1802,
9-Dec-10,530.83,336,
10-Dec-10,230.3,139,
11-Dec-10,454.74,109,
12-Dec-10,1329.48,1049,
13-Dec-10,2377.4,1780,
14-Dec-10,2489.89,1914,
15-Dec-10,2538.75,1876,
16-Dec-10,2812.4,2819,
17-Dec-10,2706.53,2496,
18-Dec-10,664.13,653,
19-Dec-10,150.61,44,
20-Dec-10,352.19,108,
21-Dec-10,401.29,114,
22-Dec-10,477.37,157,
23-Dec-10,1364.27,295,
24-Dec-10,2001.05,504,
25-Dec-10,2147.29,969,
26-Dec-10,1643.26,516,
27-Dec-10,1847.88,659,
28-Dec-10,2103.32,1147,
29-Dec-10,1580.3,1367,
30-Dec-10,1887.04,1436,
31-Dec-10,2379.42,1579,
1-Jan-11,1853.66,1659,
2-Jan-11,2074.51,2322,
3-Jan-11,2641.12,2161,
4-Jan-11,2446.65,2319,
5-Jan-11,2677.21,2342,
6-Jan-11,2725.38,517,
7-Jan-11,2322.58,147,
8-Jan-11,1962.11,63,
9-Jan-11,347.69,96,
10-Jan-11,2539.03,150,
11-Jan-11,3107.81,166,
12-Jan-11,3671.59,323,
13-Jan-11,3371.12,548,
14-Jan-11,3042.73,880,
15-Jan-11,2568.81,879,
16-Jan-11,1786.92,638,
17-Jan-11,2615.92,188,
18-Jan-11,3124.27,160,
19-Jan-11,3068.21,144,
20-Jan-11,139.15,74,
21-Jan-11,1366.49,157,
22-Jan-11,206.08,178,
23-Jan-11,991.88,372,
24-Jan-11,2120.98,1016,
25-Jan-11,1786.12,436,
26-Jan-11,1863.05,0,
27-Jan-11,1708.65,64,
28-Jan-11,2096.65,64,
29-Jan-11,2456.57,94,
30-Jan-11,2987.78,95,
31-Jan-11,3002.28,108,
1-Feb-11,4379.68,158,
2-Feb-11,4415.57,615,
3-Feb-11,3783.26,704,
4-Feb-11,2795.93,987,
5-Feb-11,3985.39,995,
6-Feb-11,4172.87,947,
7-Feb-11,4432.3,2313,
8-Feb-11,4306.18,2662,
9-Feb-11,4730.02,2076,
10-Feb-11,3783.91,543,
11-Feb-11,2822.34,332,
12-Feb-11,2832.86,113,
13-Feb-11,3902.56,423,
14-Feb-11,4206,774,
15-Feb-11,4711.96,901,
16-Feb-11,4376.75,859,
17-Feb-11,5110.62,936,
18-Feb-11,4214.55,1391,
19-Feb-11,4799.5,1800,
20-Feb-11,4024.81,2376,
21-Feb-11,4585.5,3215,
22-Feb-11,3939.56,3205,
23-Feb-11,4458.2,3231,
24-Feb-11,4194.57,3394,
25-Feb-11,4430.02,4479,
26-Feb-11,2969.43,4292,
27-Feb-11,3063.06,4868,
28-Feb-11,4796.31,5522,
1-Mar-11,6285.99,2376,
2-Mar-11,6860.47,1945,
3-Mar-11,5818.18,1992,
4-Mar-11,581.09,3006,
5-Mar-11,2488.68,1533,
6-Mar-11,4353.38,2901,
7-Mar-11,4673.96,3807,
8-Mar-11,4252.23,4564,
9-Mar-11,4697.18,3920,
10-Mar-11,3928.23,541,
11-Mar-11,5836.54,38,
12-Mar-11,6946.77,70,
13-Mar-11,7991.08,290,
14-Mar-11,5585.27,1703,
15-Mar-11,7140.71,3272,
16-Mar-11,5806.95,4154,
17-Mar-11,1651.81,5152,
18-Mar-11,491.14,6191,
19-Mar-11,288.92,5990,
20-Mar-11,88.42,6531,
21-Mar-11,2451.95,5226,
22-Mar-11,2811.38,5735,
23-Mar-11,2670.15,6018,
24-Mar-11,2410.38,6518,
25-Mar-11,2651.81,5759,
26-Mar-11,2336.7,5257,
27-Mar-11,2561.98,6134,
28-Mar-11,3403.35,576,
29-Mar-11,325.37,0,
30-Mar-11,15.37,46,
31-Mar-11,513.83,33,
1-Apr-11,449.62,30,
2-Apr-11,1087.98,37,
3-Apr-11,885.44,73,
4-Apr-11,717.84,211,
5-Apr-11,523.08,0,
6-Apr-11,674.27,38,
7-Apr-11,1237.8,47,
8-Apr-11,2789.88,193,
9-Apr-11,4991.1,306,
10-Apr-11,5151.81,2777,
11-Apr-11,5990.85,3851,
12-Apr-11,5997.05,5061,
13-Apr-11,6163.75,5181,
14-Apr-11,5722.43,4271,
15-Apr-11,6243.81,4862,
16-Apr-11,7546.13,4789,
17-Apr-11,7840.84,5064,
18-Apr-11,6826.05,1134,
19-Apr-11,5726.78,2790,
20-Apr-11,7782.1,5767,
21-Apr-11,8004.71,6197,
22-Apr-11,7398.27,7857,
23-Apr-11,7699.36,8232,
24-Apr-11,6823.48,3335,
25-Apr-11,3886.1,2369,
26-Apr-11,3920.64,3705,
27-Apr-11,5962.88,5643,
28-Apr-11,7641.31,3111,
29-Apr-11,4959.67,2652,
30-Apr-11,2048.29,4017,
1-May-11,2978.19,4133,
2-May-11,4011.33,6757,
3-May-11,436.9,7231,
4-May-11,273.48,6861,
5-May-11,5855.68,1236,
6-May-11,7935.41,1669,
7-May-11,7637.33,2245,
8-May-11,7407.73,2032,
9-May-11,9211.33,2847,
10-May-11,9698.11,4065,
11-May-11,8080.37,7043,
12-May-11,9948.77,5598,
13-May-11,10034.89,5737,
14-May-11,9153.3,114,
15-May-11,8453.28,24,
16-May-11,10323.33,102,
17-May-11,10658.58,164,
18-May-11,10375.27,221,
19-May-11,9945.3,485,
20-May-11,8735.65,771,
21-May-11,7494.74,1606,
22-May-11,1461.06,4460,
23-May-11,185.98,4990,
24-May-11,2831.14,6765,
25-May-11,1464.69,6087,
26-May-11,308.08,6693,
27-May-11,740.65,1819,
28-May-11,1873.59,3753,
29-May-11,2794.41,4446,
30-May-11,4627.1,5520,
31-May-11,1148.52,9064,
1-Jun-11,1862.28,10948,
2-Jun-11,2911.01,12138,
3-Jun-11,6148.77,12699,
4-Jun-11,4931.76,13355,
5-Jun-11,939.94,13602,
6-Jun-11,2881.92,12661,
7-Jun-11,754.96,13861,
8-Jun-11,206.03,12373,
9-Jun-11,163.58,10673,
10-Jun-11,2819.54,11868,
11-Jun-11,3017.59,12259,
12-Jun-11,3893.38,4354,
13-Jun-11,3741.41,1255,
14-Jun-11,3252,3667,
15-Jun-11,3229.84,173,
16-Jun-11,4617.03,3452,
17-Jun-11,6161.24,1231,
18-Jun-11,3576.03,4913,
19-Jun-11,5446.01,291,
20-Jun-11,4753.08,2515,
21-Jun-11,610.19,4804,
22-Jun-11,731.88,6347,
23-Jun-11,550.76,4221,
24-Jun-11,219.09,482,
25-Jun-11,3930.52,0,
26-Jun-11,5688.76,0,
27-Jun-11,1406.82,19,
28-Jun-11,15.08,0,
29-Jun-11,3025.75,48,
30-Jun-11,5506.57,152,
1-Jul-11,3641.96,0,
2-Jul-11,4265.9,0,
3-Jul-11,4894.67,131,
4-Jul-11,270.43,136,
5-Jul-11,2184.51,208,
6-Jul-11,2621.9,0,
7-Jul-11,1129.03,0,
8-Jul-11,2792.81,0,
9-Jul-11,103.16,165,
10-Jul-11,18.34,52,
11-Jul-11,82.04,0,
12-Jul-11,310.54,0,
13-Jul-11,114.78,0,
14-Jul-11,0,0,
15-Jul-11,0,0,
16-Jul-11,4.76,33,
17-Jul-11,0,140,
18-Jul-11,0,194,
19-Jul-11,2.89,161,
20-Jul-11,0.34,195,
21-Jul-11,0,110,
22-Jul-11,12.31,94,
23-Jul-11,0,50,
24-Jul-11,0,215,
25-Jul-11,0.24,0,
26-Jul-11,0.23,0,
27-Jul-11,0.25,49,
28-Jul-11,167.77,253,
29-Jul-11,18.41,447,
30-Jul-11,128.74,1468,
31-Jul-11,184.66,1069,
1-Aug-11,19.73,1355,
2-Aug-11,2.67,95,
3-Aug-11,0,80,
4-Aug-11,0,12,
5-Aug-11,0,68,
6-Aug-11,0,187,
7-Aug-11,0.18,0,
8-Aug-11,0.19,44,
9-Aug-11,0.12,99,
10-Aug-11,0.28,9,
11-Aug-11,5.08,5,
12-Aug-11,15.46,165,
13-Aug-11,113.4,118,
14-Aug-11,156.56,212,
15-Aug-11,905.9,37,
16-Aug-11,2387.91,21,
17-Aug-11,3278.14,0,
18-Aug-11,4301.57,0,
19-Aug-11,4756.78,0,
20-Aug-11,4840.18,0,
21-Aug-11,155.44,10,
22-Aug-11,11.76,43,
23-Aug-11,2720.14,29,
24-Aug-11,1952.56,59,
25-Aug-11,2447.36,0,
26-Aug-11,2831.72,78,
27-Aug-11,4876.83,302,
28-Aug-11,5812.72,588,
29-Aug-11,680.24,1099,
30-Aug-11,4280.03,227,
31-Aug-11,5095.4,10,
1-Sep-11,2727.43,9,
2-Sep-11,3206.5,37,
3-Sep-11,344.26,0,
4-Sep-11,20.27,104,
5-Sep-11,24.33,203,
6-Sep-11,536.82,0,
7-Sep-11,6.56,0,
8-Sep-11,0,0,
9-Sep-11,0,1,
10-Sep-11,0,7,
11-Sep-11,0,0,
12-Sep-11,0,33,
13-Sep-11,0,86,
14-Sep-11,0,78,
15-Sep-11,0,254,
16-Sep-11,0.23,1080,
17-Sep-11,0.23,217,
18-Sep-11,0.2,502,
19-Sep-11,0.2,431,
20-Sep-11,0.18,656,
21-Sep-11,0.19,530,
22-Sep-11,260.65,44,
23-Sep-11,400,53,
24-Sep-11,392.43,21,
25-Sep-11,431.06,19,
26-Sep-11,0,0,
27-Sep-11,0,21,
28-Sep-11,0,54,
29-Sep-11,0,59,
30-Sep-11,0,124,
1-Oct-11,0,211,
2-Oct-11,0,152,
3-Oct-11,0,144,
4-Oct-11,0,192,
5-Oct-11,2.51,541,
6-Oct-11,10.58,366,
7-Oct-11,9.53,63,
8-Oct-11,9.25,0,
9-Oct-11,59.91,0,
10-Oct-11,151.14,0,
11-Oct-11,740.26,34,
12-Oct-11,1315,30,
13-Oct-11,1844.52,42,
14-Oct-11,1693.05,85,
15-Oct-11,336.5,228,
16-Oct-11,260.67,171,
17-Oct-11,471.29,0,
18-Oct-11,814.1,0,
19-Oct-11,866.68,4,
20-Oct-11,642.88,68,
21-Oct-11,99.02,77,
22-Oct-11,0,57,
23-Oct-11,0,90,
24-Oct-11,0,78,
25-Oct-11,0,48,
26-Oct-11,0,65,
27-Oct-11,0,70,
28-Oct-11,0,0,
29-Oct-11,0,0,
30-Oct-11,0,0,
31-Oct-11,0,0,
1-Nov-11,0,24,
2-Nov-11,0,18,
3-Nov-11,0,14,
4-Nov-11,0,22,
5-Nov-11,0,78,
6-Nov-11,0,110,
7-Nov-11,0,125,
8-Nov-11,0,122,
9-Nov-11,0,134,
10-Nov-11,1.63,161,
11-Nov-11,10.02,147,
12-Nov-11,31.18,130,
13-Nov-11,30.82,156,
14-Nov-11,120.4,385,
15-Nov-11,415.3,318,
16-Nov-11,1232.59,631,
17-Nov-11,1866.6,443,
18-Nov-11,1277.85,148,
19-Nov-11,1043.16,841,
20-Nov-11,1586.59,97,
21-Nov-11,1873.71,28,
22-Nov-11,1888.68,190,
23-Nov-11,2196.95,259,
24-Nov-11,2151.98,279,
25-Nov-11,2366.91,265,
26-Nov-11,1736.89,550,
27-Nov-11,2459.3,2086,
28-Nov-11,3030.97,1803,
29-Nov-11,3367.84,2135,
30-Nov-11,3703.12,1657,
1-Dec-11,3131.45,1605,
2-Dec-11,1753.34,1922,
3-Dec-11,2138.84,2308,
4-Dec-11,1549.09,2557,
5-Dec-11,2528.92,2313,
6-Dec-11,1367.81,2281,
7-Dec-11,743.48,2365,
8-Dec-11,123.33,1926,
9-Dec-11,198.49,313,
10-Dec-11,697.98,154,
11-Dec-11,959.75,704,
12-Dec-11,1161.42,1037,
13-Dec-11,829.17,1055,
14-Dec-11,974.42,532,
15-Dec-11,1022.03,530,
16-Dec-11,1087.45,558,
17-Dec-11,937.12,626,
18-Dec-11,1226.31,690,
19-Dec-11,1284.33,828,
20-Dec-11,1618.04,990,
21-Dec-11,2047.76,1120,
22-Dec-11,2278.91,1107,
23-Dec-11,2136.03,1636,
24-Dec-11,1414.36,1751,
25-Dec-11,316.11,1818,
26-Dec-11,97.7,1138,
27-Dec-11,126.96,541,
28-Dec-11,174.68,505,
29-Dec-11,264.47,676,
30-Dec-11,315.71,1241,
31-Dec-11,263.49,1232,
1-Jan-12,77.07,1977,
2-Jan-12,41.51,1604,
3-Jan-12,88.97,2489,
4-Jan-12,222.86,2064,
5-Jan-12,274.37,2212,
6-Jan-12,313.02,1939,
7-Jan-12,323.69,1890,
8-Jan-12,445.14,2306,
9-Jan-12,630.74,2507,
10-Jan-12,728.8,2206,
11-Jan-12,986.46,2653,
12-Jan-12,1507.64,2514,
13-Jan-12,1323.59,2752,
14-Jan-12,934.31,3176,
15-Jan-12,5.84,2954,
16-Jan-12,4.48,2347,
17-Jan-12,1.49,2750,
18-Jan-12,1.32,2595,
19-Jan-12,150.53,2951,
20-Jan-12,164.59,2832,
21-Jan-12,179.1,2974,
22-Jan-12,285.79,3955,
23-Jan-12,529.29,4221,
24-Jan-12,777.77,4222,
25-Jan-12,983.78,2487,
26-Jan-12,1701.49,2804,
27-Jan-12,2632.67,2220,
28-Jan-12,2971.24,2687,
29-Jan-12,2862.23,2916,
30-Jan-12,2346.72,3286,
31-Jan-12,2599,3028,
1-Feb-12,2053.82,2923,
2-Feb-12,1938.92,2558,
3-Feb-12,2035.79,3173,
4-Feb-12,3083.08,3213,
5-Feb-12,2500.37,1933,
6-Feb-12,3213.45,414,
7-Feb-12,4351.78,304,
8-Feb-12,3365.99,537,
9-Feb-12,1144.83,650,
10-Feb-12,38.96,613,
11-Feb-12,31.68,145,
12-Feb-12,35.97,268,
13-Feb-12,35.97,198,
14-Feb-12,36.47,203,
15-Feb-12,32.18,282,
16-Feb-12,68.67,826,
17-Feb-12,73.99,1535,
18-Feb-12,127.38,1658,
19-Feb-12,142.27,3531,
20-Feb-12,295.43,3129,
21-Feb-12,247.01,2563,
22-Feb-12,195.63,3509,
23-Feb-12,41.51,4509,
24-Feb-12,59.4,4776,
25-Feb-12,187.85,3146,
26-Feb-12,333.66,2500,
27-Feb-12,813.11,1988,
28-Feb-12,1086.66,729,
29-Feb-12,1631.57,2131,
1-Mar-12,1586.41,3220,
2-Mar-12,1334.06,4013,
3-Mar-12,821.7,4278,
4-Mar-12,496.03,1437,
5-Mar-12,413.89,3691,
6-Mar-12,499.3,3376,
7-Mar-12,467.56,2410,
8-Mar-12,458.63,286,
9-Mar-12,399.5,131,
10-Mar-12,448.83,271,
11-Mar-12,597.92,441,
12-Mar-12,834.94,1161,
13-Mar-12,1906.76,1352,
14-Mar-12,2838.12,1174,
15-Mar-12,3989.16,718,
16-Mar-12,4557.65,747,
17-Mar-12,4889.09,3190,
18-Mar-12,5760.99,3812,
19-Mar-12,5231.31,3885,
20-Mar-12,4931.84,3095,
21-Mar-12,4699.8,3533,
22-Mar-12,5847.64,3970,
23-Mar-12,6481.85,4169,
24-Mar-12,3954.53,3511,
25-Mar-12,1393.29,4192,
26-Mar-12,1863.72,5937,
27-Mar-12,2997.12,5064,
28-Mar-12,2867.61,5696,
29-Mar-12,3866.57,4977,
30-Mar-12,4503.6,5850,
31-Mar-12,4294.85,1737,
1-Apr-12,2432.59,2334,
2-Apr-12,1401.37,3483,
3-Apr-12,1820.62,5338,
4-Apr-12,3227.62,6384,
5-Apr-12,3482.32,5405,
6-Apr-12,4391.06,1203,
7-Apr-12,5206.79,2666,
8-Apr-12,5241.12,5816,
9-Apr-12,5314.68,6419,
10-Apr-12,4034.46,4883,
11-Apr-12,2705.7,5587,
12-Apr-12,2347.97,5128,
13-Apr-12,676.5,1419,
14-Apr-12,54.34,1492,
15-Apr-12,66.02,2476,
16-Apr-12,135.53,2492,
17-Apr-12,617.82,5323,
18-Apr-12,1176.57,4730,
19-Apr-12,1959.08,1652,
20-Apr-12,3107.31,9,
21-Apr-12,5371.92,9,
22-Apr-12,5963.43,9,
23-Apr-12,5865.62,53,
24-Apr-12,5718.82,56,
25-Apr-12,6784.86,78,
26-Apr-12,7280.81,211,
27-Apr-12,7840.89,703,
28-Apr-12,7304.71,1582,
29-Apr-12,7362.91,661,
30-Apr-12,10191.72,508,
1-May-12,10684.23,1024,
2-May-12,11257.39,1177,
3-May-12,11595.63,1577,
4-May-12,10906.28,2074,
5-May-12,9840.9,3364,
6-May-12,9066.94,3709,
7-May-12,9759.79,928,
8-May-12,8837.13,16,
9-May-12,8410.46,0,
10-May-12,8188.07,2,
11-May-12,8404.59,56,
12-May-12,8293.22,81,
13-May-12,1967.17,75,
14-May-12,5570.08,17,
15-May-12,1738.24,42,
16-May-12,4060.23,0,
17-May-12,4636.83,0,
18-May-12,427.68,0,
19-May-12,936.41,0,
20-May-12,240.63,2,
21-May-12,97.55,51,
22-May-12,176.91,63,
23-May-12,1005.21,114,
24-May-12,2787.62,259,
25-May-12,4460.04,569,
26-May-12,5430.9,500,
27-May-12,7087.05,346,
28-May-12,7267.69,156,
29-May-12,2067.37,76,
30-May-12,1030.39,243,
31-May-12,8679.81,452,
1-Jun-12,8460.15,29,
2-Jun-12,8217.88,373,
3-Jun-12,11122.21,930,
4-Jun-12,9210.21,2066,
5-Jun-12,7402.65,820,
6-Jun-12,1390.87,1049,
7-Jun-12,759.74,2084,
8-Jun-12,6100.81,412,
9-Jun-12,6019.17,0,
10-Jun-12,3087.06,148,
11-Jun-12,42.7,592,
12-Jun-12,720.54,670,
13-Jun-12,16.13,129,
14-Jun-12,0,193,
15-Jun-12,0,317,
16-Jun-12,273.96,491,
17-Jun-12,485.17,331,
18-Jun-12,0,3954,
19-Jun-12,0,5680,
20-Jun-12,0,414,
21-Jun-12,0,316,
22-Jun-12,0,538,
23-Jun-12,0,455,
24-Jun-12,0,378,
25-Jun-12,0,122,
26-Jun-12,0.12,265,
27-Jun-12,0,54,
28-Jun-12,0,436,
29-Jun-12,0,925,
30-Jun-12,0,2771,
1-Jul-12,0.2,2701,
2-Jul-12,0,2042,
3-Jul-12,0.2,2205,
4-Jul-12,0,610,
5-Jul-12,0,196,
6-Jul-12,0,641,
7-Jul-12,0,1445,
8-Jul-12,0,1615,
9-Jul-12,0,1115,
10-Jul-12,0,683,
11-Jul-12,0,337,
12-Jul-12,0.2,436,
13-Jul-12,0.21,233,
14-Jul-12,0.2,286,
15-Jul-12,0.21,103,
16-Jul-12,0.21,0,
17-Jul-12,0.21,9,
18-Jul-12,55.57,248,
19-Jul-12,862.64,396,
20-Jul-12,0,415,
21-Jul-12,0.33,382,
22-Jul-12,0.15,59,
23-Jul-12,54.04,13,
24-Jul-12,536.01,91,
25-Jul-12,1250.4,294,
26-Jul-12,1747.62,395,
27-Jul-12,925.81,111,
28-Jul-12,1747.22,896,
29-Jul-12,2042.72,1528,
30-Jul-12,4004.75,375,
31-Jul-12,2371.96,50,
1-Aug-12,1256.08,114,
2-Aug-12,456.85,139,
3-Aug-12,32.6,249,
4-Aug-12,71.71,227,
5-Aug-12,678.09,0,
6-Aug-12,898.31,10,
7-Aug-12,2112.18,203,
8-Aug-12,1439.34,456,
9-Aug-12,3511.64,807,
10-Aug-12,72.38,604,
11-Aug-12,27.86,163,
12-Aug-12,41.03,9,
13-Aug-12,65.06,40,
14-Aug-12,61.07,121,
15-Aug-12,47.33,239,
16-Aug-12,56.45,563,
17-Aug-12,37.61,320,
18-Aug-12,172.73,446,
19-Aug-12,174.74,1244,
20-Aug-12,248.13,418,
21-Aug-12,259.01,41,
22-Aug-12,441.07,0,
23-Aug-12,485.76,50,
24-Aug-12,471.9,163,
25-Aug-12,439.06,280,
26-Aug-12,287.76,0,
27-Aug-12,156.18,0,
28-Aug-12,3.76,0,
29-Aug-12,0,0,
30-Aug-12,0,0,
31-Aug-12,0,0,
1-Sep-12,0.26,16,
2-Sep-12,0.12,76,
3-Sep-12,0.37,77,
4-Sep-12,0,0,
5-Sep-12,0.27,0,
6-Sep-12,0.27,0,
7-Sep-12,0.27,49,
8-Sep-12,0.27,66,
9-Sep-12,0.27,103,
10-Sep-12,0,23,
11-Sep-12,0.54,34,
12-Sep-12,2.38,122,
13-Sep-12,15.53,16,
14-Sep-12,152.11,4,
15-Sep-12,299.64,1,
16-Sep-12,467.92,47,
17-Sep-12,798.11,22,
18-Sep-12,1231.33,0,
19-Sep-12,1617.29,21,
20-Sep-12,975.6,72,
21-Sep-12,1411.3,21,
22-Sep-12,409.66,0,
23-Sep-12,39.43,22,
24-Sep-12,0,39,
25-Sep-12,567.82,30,
26-Sep-12,294.29,59,
27-Sep-12,0,27,
28-Sep-12,211.16,107,
29-Sep-12,439.75,0,
30-Sep-12,20.75,15,
1-Oct-12,203.6,0,
2-Oct-12,332.24,0,
3-Oct-12,626.79,26,
4-Oct-12,992.53,0,
5-Oct-12,1625.71,0,
6-Oct-12,2663.09,15,
7-Oct-12,3689.06,0,
8-Oct-12,3575.37,0,
9-Oct-12,1949.72,15,
10-Oct-12,1290.05,16,
11-Oct-12,383.15,35,
12-Oct-12,142.14,32,
13-Oct-12,0.54,56,
14-Oct-12,0,0,
15-Oct-12,1.77,54,
16-Oct-12,7.38,79,
17-Oct-12,125.58,0,
18-Oct-12,290.75,0,
19-Oct-12,461.16,0,
20-Oct-12,593.35,18,
21-Oct-12,680.92,20,
22-Oct-12,361.37,13,
23-Oct-12,329.36,14,
24-Oct-12,312.93,83,
25-Oct-12,492.75,0,
26-Oct-12,634.56,8,
27-Oct-12,1031.24,194,
28-Oct-12,1040.08,443,
29-Oct-12,1375.79,736,
30-Oct-12,1286.95,700,
31-Oct-12,1167.45,652,
1-Nov-12,2019.11,730,
2-Nov-12,2806.91,844,
3-Nov-12,3305.32,1664,
4-Nov-12,2910.93,1638,
5-Nov-12,1934.04,2147,
6-Nov-12,3304.33,952,
7-Nov-12,3777.09,1226,
8-Nov-12,4457.02,1138,
9-Nov-12,4575.65,1410,
10-Nov-12,4387.82,1065,
11-Nov-12,4340.67,1786,
12-Nov-12,2288.92,1875,
13-Nov-12,2828.71,2151,
14-Nov-12,2134.65,629,
15-Nov-12,225.24,560,
16-Nov-12,0.27,434,
17-Nov-12,0.28,574,
18-Nov-12,0.28,695,
19-Nov-12,0.28,1832,
20-Nov-12,0,2036,
21-Nov-12,0,2407,
22-Nov-12,0.84,2728,
23-Nov-12,89.14,2810,
24-Nov-12,91.79,2550,
25-Nov-12,126.17,2394,
26-Nov-12,159.91,2248,
27-Nov-12,199.73,1769,
28-Nov-12,310.47,2276,
29-Nov-12,470.29,2739,
30-Nov-12,465.29,2878,
1-Dec-12,1103.11,3551,
2-Dec-12,1558.39,2429,
3-Dec-12,1389.12,2632,
4-Dec-12,1451.13,2011,
5-Dec-12,1241.22,1684,
6-Dec-12,982.12,311,
7-Dec-12,1101.12,163,
8-Dec-12,234.63,34,
9-Dec-12,0,9,
10-Dec-12,0.27,9,
11-Dec-12,0,131,
12-Dec-12,0,125,
13-Dec-12,0.27,129,
14-Dec-12,0.27,21,
15-Dec-12,0.27,44,
