date,Data_S65E,TP_mg/m3
10/31/2014,0.112,112
11/1/2014,0.103,103
11/2/2014,0.094,94
11/3/2014,0.085,85
11/4/2014,0.08525,85.25
11/5/2014,0.0855,85.5
11/6/2014,0.085,85
11/7/2014,0.0845,84.5
11/8/2014,0.084,84
11/9/2014,0.0835,83.5
11/10/2014,0.083,83
11/11/2014,0.0825,82.5
11/12/2014,0.082,82
11/13/2014,0.079357143,79.35714286
11/14/2014,0.076714286,76.71428571
11/15/2014,0.074071429,74.07142857
11/16/2014,0.071428571,71.42857143
11/17/2014,0.068785714,68.78571429
11/18/2014,0.066142857,66.14285714
11/19/2014,0.0635,63.5
11/20/2014,0.065857143,65.85714286
11/21/2014,0.068214286,68.21428571
11/22/2014,0.070571429,70.57142857
11/23/2014,0.072928571,72.92857143
11/24/2014,0.075285714,75.28571429
11/25/2014,0.077642857,77.64285714
11/26/2014,0.08,80
11/27/2014,0.077928571,77.92857143
11/28/2014,0.075857143,75.85714286
11/29/2014,0.073785714,73.78571429
11/30/2014,0.071714286,71.71428571
12/1/2014,0.069642857,69.64285714
12/2/2014,0.067571429,67.57142857
12/3/2014,0.0655,65.5
12/4/2014,0.065142857,65.14285714
12/5/2014,0.064785714,64.78571429
12/6/2014,0.064428571,64.42857143
12/7/2014,0.064071429,64.07142857
12/8/2014,0.063714286,63.71428571
12/9/2014,0.063357143,63.35714286
12/10/2014,0.063,63
12/11/2014,0.0625,62.5
12/12/2014,0.062,62
12/13/2014,0.0615,61.5
12/14/2014,0.061,61
12/15/2014,0.0605,60.5
12/16/2014,0.06,60
12/17/2014,0.0595,59.5
12/18/2014,0.05775,57.75
12/19/2014,0.056,56
12/20/2014,0.05425,54.25
12/21/2014,0.0525,52.5
12/22/2014,0.05075,50.75
12/23/2014,0.049,49
12/24/2014,0.049571429,49.57142857
12/25/2014,0.050142857,50.14285714
12/26/2014,0.050714286,50.71428571
12/27/2014,0.051285714,51.28571429
12/28/2014,0.051857143,51.85714286
12/29/2014,0.052428571,52.42857143
12/30/2014,0.053,53
12/31/2014,0.054125,54.125
1/1/2015,0.05525,55.25
1/2/2015,0.056375,56.375
1/3/2015,0.0575,57.5
1/4/2015,0.058625,58.625
1/5/2015,0.05975,59.75
1/6/2015,0.060875,60.875
1/7/2015,0.062,62
1/8/2015,0.062357143,62.35714286
1/9/2015,0.062714286,62.71428571
1/10/2015,0.063071429,63.07142857
1/11/2015,0.063428571,63.42857143
1/12/2015,0.063785714,63.78571429
1/13/2015,0.064142857,64.14285714
1/14/2015,0.0645,64.5
1/15/2015,0.063142857,63.14285714
1/16/2015,0.061785714,61.78571429
1/17/2015,0.060428571,60.42857143
1/18/2015,0.059071429,59.07142857
1/19/2015,0.057714286,57.71428571
1/20/2015,0.056357143,56.35714286
1/21/2015,0.055,55
1/22/2015,0.0545,54.5
1/23/2015,0.054,54
1/24/2015,0.0535,53.5
1/25/2015,0.053,53
1/26/2015,0.0525,52.5
1/27/2015,0.052,52
1/28/2015,0.0515,51.5
1/29/2015,0.0488,48.8
1/30/2015,0.0461,46.1
1/31/2015,0.0434,43.4
2/1/2015,0.0407,40.7
2/2/2015,0.038,38
2/3/2015,0.0405,40.5
2/4/2015,0.043,43
2/5/2015,0.041428571,41.42857143
2/6/2015,0.039857143,39.85714286
2/7/2015,0.038285714,38.28571429
2/8/2015,0.036714286,36.71428571
2/9/2015,0.035142857,35.14285714
2/10/2015,0.033571429,33.57142857
2/11/2015,0.032,32
2/12/2015,0.032571429,32.57142857
2/13/2015,0.033142857,33.14285714
2/14/2015,0.033714286,33.71428571
2/15/2015,0.034285714,34.28571429
2/16/2015,0.034857143,34.85714286
2/17/2015,0.035428571,35.42857143
2/18/2015,0.036,36
2/19/2015,0.0365,36.5
2/20/2015,0.037,37
2/21/2015,0.0375,37.5
2/22/2015,0.038,38
2/23/2015,0.0385,38.5
2/24/2015,0.039,39
2/25/2015,0.0395,39.5
2/26/2015,0.04,40
2/27/2015,0.0405,40.5
2/28/2015,0.041,41
3/1/2015,0.0415,41.5
3/2/2015,0.042,42
3/3/2015,0.0425,42.5
3/4/2015,0.043,43
3/5/2015,0.045928571,45.92857143
3/6/2015,0.048857143,48.85714286
3/7/2015,0.051785714,51.78571429
3/8/2015,0.054714286,54.71428571
3/9/2015,0.057642857,57.64285714
3/10/2015,0.060571429,60.57142857
3/11/2015,0.0635,63.5
3/12/2015,0.062714286,62.71428571
3/13/2015,0.061928571,61.92857143
3/14/2015,0.061142857,61.14285714
3/15/2015,0.060357143,60.35714286
3/16/2015,0.059571429,59.57142857
3/17/2015,0.058785714,58.78571429
3/18/2015,0.058,58
3/19/2015,0.061,61
3/20/2015,0.064,64
3/21/2015,0.067,67
3/22/2015,0.07,70
3/23/2015,0.073,73
3/24/2015,0.076,76
3/25/2015,0.079,79
3/26/2015,0.078714286,78.71428571
3/27/2015,0.078428571,78.42857143
3/28/2015,0.078142857,78.14285714
3/29/2015,0.077857143,77.85714286
3/30/2015,0.077571429,77.57142857
3/31/2015,0.077285714,77.28571429
4/1/2015,0.077,77
4/2/2015,0.0735,73.5
4/3/2015,0.07,70
4/4/2015,0.0665,66.5
4/5/2015,0.063,63
4/6/2015,0.0595,59.5
4/7/2015,0.056,56
4/8/2015,0.0525,52.5
4/9/2015,0.052142857,52.14285714
4/10/2015,0.051785714,51.78571429
4/11/2015,0.051428571,51.42857143
4/12/2015,0.051071429,51.07142857
4/13/2015,0.050714286,50.71428571
4/14/2015,0.050357143,50.35714286
4/15/2015,0.05,50
4/16/2015,0.051214286,51.21428571
4/17/2015,0.052428571,52.42857143
4/18/2015,0.053642857,53.64285714
4/19/2015,0.054857143,54.85714286
4/20/2015,0.056071429,56.07142857
4/21/2015,0.057285714,57.28571429
4/22/2015,0.0585,58.5
4/23/2015,0.059428571,59.42857143
4/24/2015,0.060357143,60.35714286
4/25/2015,0.061285714,61.28571429
4/26/2015,0.062214286,62.21428571
4/27/2015,0.063142857,63.14285714
4/28/2015,0.064071429,64.07142857
4/29/2015,0.065,65
4/30/2015,0.0628,62.8
5/1/2015,0.0606,60.6
5/2/2015,0.0584,58.4
5/3/2015,0.0562,56.2
5/4/2015,0.054,54
5/5/2015,0.055,55
5/6/2015,0.056,56
5/7/2015,0.055285714,55.28571429
5/8/2015,0.054571429,54.57142857
5/9/2015,0.053857143,53.85714286
5/10/2015,0.053142857,53.14285714
5/11/2015,0.052428571,52.42857143
5/12/2015,0.051714286,51.71428571
5/13/2015,0.051,51
5/14/2015,0.052571429,52.57142857
5/15/2015,0.054142857,54.14285714
5/16/2015,0.055714286,55.71428571
5/17/2015,0.057285714,57.28571429
5/18/2015,0.058857143,58.85714286
5/19/2015,0.060428571,60.42857143
5/20/2015,0.062,62
5/21/2015,0.063714286,63.71428571
5/22/2015,0.065428571,65.42857143
5/23/2015,0.067142857,67.14285714
5/24/2015,0.068857143,68.85714286
5/25/2015,0.070571429,70.57142857
5/26/2015,0.072285714,72.28571429
5/27/2015,0.074,74
5/28/2015,0.072357143,72.35714286
5/29/2015,0.070714286,70.71428571
5/30/2015,0.069071429,69.07142857
5/31/2015,0.067428571,67.42857143
6/1/2015,0.065785714,65.78571429
6/2/2015,0.064142857,64.14285714
6/3/2015,0.0625,62.5
6/4/2015,0.065142857,65.14285714
6/5/2015,0.067785714,67.78571429
6/6/2015,0.070428571,70.42857143
6/7/2015,0.073071429,73.07142857
6/8/2015,0.075714286,75.71428571
6/9/2015,0.078357143,78.35714286
6/10/2015,0.081,81
6/11/2015,0.077714286,77.71428571
6/12/2015,0.074428571,74.42857143
6/13/2015,0.071142857,71.14285714
6/14/2015,0.067857143,67.85714286
6/15/2015,0.064571429,64.57142857
6/16/2015,0.061285714,61.28571429
6/17/2015,0.058,58
6/18/2015,0.059142857,59.14285714
6/19/2015,0.060285714,60.28571429
6/20/2015,0.061428571,61.42857143
6/21/2015,0.062571429,62.57142857
6/22/2015,0.063714286,63.71428571
6/23/2015,0.064857143,64.85714286
6/24/2015,0.066,66
6/25/2015,0.064,64
6/26/2015,0.062,62
6/27/2015,0.06,60
6/28/2015,0.058,58
6/29/2015,0.056,56
6/30/2015,0.054,54
7/1/2015,0.052,52
7/2/2015,0.053285714,53.28571429
7/3/2015,0.054571429,54.57142857
7/4/2015,0.055857143,55.85714286
7/5/2015,0.057142857,57.14285714
7/6/2015,0.058428571,58.42857143
7/7/2015,0.059714286,59.71428571
7/8/2015,0.061,61
7/9/2015,0.063071429,63.07142857
7/10/2015,0.065142857,65.14285714
7/11/2015,0.067214286,67.21428571
7/12/2015,0.069285714,69.28571429
7/13/2015,0.071357143,71.35714286
7/14/2015,0.073428571,73.42857143
7/15/2015,0.0755,75.5
7/16/2015,0.075285714,75.28571429
7/17/2015,0.075071429,75.07142857
7/18/2015,0.074857143,74.85714286
7/19/2015,0.074642857,74.64285714
7/20/2015,0.074428571,74.42857143
7/21/2015,0.074214286,74.21428571
7/22/2015,0.074,74
7/23/2015,0.074857143,74.85714286
7/24/2015,0.075714286,75.71428571
7/25/2015,0.076571429,76.57142857
7/26/2015,0.077428571,77.42857143
7/27/2015,0.078285714,78.28571429
7/28/2015,0.079142857,79.14285714
7/29/2015,0.08,80
7/30/2015,0.0784,78.4
7/31/2015,0.0768,76.8
8/1/2015,0.0752,75.2
8/2/2015,0.0736,73.6
8/3/2015,0.072,72
8/4/2015,0.0755,75.5
8/5/2015,0.079,79
8/6/2015,0.07925,79.25
8/7/2015,0.0795,79.5
8/8/2015,0.07975,79.75
8/9/2015,0.08,80
8/10/2015,0.08025,80.25
8/11/2015,0.0805,80.5
8/12/2015,0.08075,80.75
8/13/2015,0.081357143,81.35714286
8/14/2015,0.081964286,81.96428571
8/15/2015,0.082571429,82.57142857
8/16/2015,0.083178571,83.17857143
8/17/2015,0.083785714,83.78571429
8/18/2015,0.084392857,84.39285714
8/19/2015,0.085,85
8/20/2015,0.090571429,90.57142857
8/21/2015,0.096142857,96.14285714
8/22/2015,0.101714286,101.7142857
8/23/2015,0.107285714,107.2857143
8/24/2015,0.112857143,112.8571429
8/25/2015,0.118428571,118.4285714
8/26/2015,0.124,124
8/27/2015,0.123142857,123.1428571
8/28/2015,0.122285714,122.2857143
8/29/2015,0.121428571,121.4285714
8/30/2015,0.120571429,120.5714286
8/31/2015,0.119714286,119.7142857
9/1/2015,0.118857143,118.8571429
9/2/2015,0.118,118
9/3/2015,0.110928571,110.9285714
9/4/2015,0.103857143,103.8571429
9/5/2015,0.096785714,96.78571429
9/6/2015,0.089714286,89.71428571
9/7/2015,0.082642857,82.64285714
9/8/2015,0.075571429,75.57142857
9/9/2015,0.0685,68.5
9/10/2015,0.067285714,67.28571429
9/11/2015,0.066071429,66.07142857
9/12/2015,0.064857143,64.85714286
9/13/2015,0.063642857,63.64285714
9/14/2015,0.062428571,62.42857143
9/15/2015,0.061214286,61.21428571
9/16/2015,0.06,60
9/17/2015,0.061928571,61.92857143
9/18/2015,0.063857143,63.85714286
9/19/2015,0.065785714,65.78571429
9/20/2015,0.067714286,67.71428571
9/21/2015,0.069642857,69.64285714
9/22/2015,0.071571429,71.57142857
9/23/2015,0.0735,73.5
9/24/2015,0.073714286,73.71428571
9/25/2015,0.073928571,73.92857143
9/26/2015,0.074142857,74.14285714
9/27/2015,0.074357143,74.35714286
9/28/2015,0.074571429,74.57142857
9/29/2015,0.074785714,74.78571429
9/30/2015,0.075,75
10/1/2015,0.076428571,76.42857143
10/2/2015,0.077857143,77.85714286
10/3/2015,0.079285714,79.28571429
10/4/2015,0.080714286,80.71428571
10/5/2015,0.082142857,82.14285714
10/6/2015,0.083571429,83.57142857
10/7/2015,0.085,85
10/8/2015,0.082714286,82.71428571
10/9/2015,0.080428571,80.42857143
10/10/2015,0.078142857,78.14285714
10/11/2015,0.075857143,75.85714286
10/12/2015,0.073571429,73.57142857
10/13/2015,0.071285714,71.28571429
10/14/2015,0.069,69
10/15/2015,0.068285714,68.28571429
10/16/2015,0.067571429,67.57142857
10/17/2015,0.066857143,66.85714286
10/18/2015,0.066142857,66.14285714
10/19/2015,0.065428571,65.42857143
10/20/2015,0.064714286,64.71428571
10/21/2015,0.064,64
10/22/2015,0.0608,60.8
10/23/2015,0.0576,57.6
10/24/2015,0.0544,54.4
10/25/2015,0.0512,51.2
10/26/2015,0.048,48
10/27/2015,0.0505,50.5
10/28/2015,0.053,53
10/29/2015,0.053714286,53.71428571
10/30/2015,0.054428571,54.42857143
10/31/2015,0.055142857,55.14285714
11/1/2015,0.055857143,55.85714286
11/2/2015,0.056571429,56.57142857
11/3/2015,0.057285714,57.28571429
11/4/2015,0.058,58
11/5/2015,0.060125,60.125
11/6/2015,0.06225,62.25
11/7/2015,0.064375,64.375
11/8/2015,0.0665,66.5
11/9/2015,0.068625,68.625
11/10/2015,0.07075,70.75
11/11/2015,0.072875,72.875
11/12/2015,0.075,75
11/13/2015,0.075416667,75.41666667
11/14/2015,0.075833333,75.83333333
11/15/2015,0.07625,76.25
11/16/2015,0.076666667,76.66666667
11/17/2015,0.077083333,77.08333333
11/18/2015,0.0775,77.5
11/19/2015,0.082,82
11/20/2015,0.0865,86.5
11/21/2015,0.091,91
11/22/2015,0.0955,95.5
11/23/2015,0.1,100
11/24/2015,0.1045,104.5
11/25/2015,0.109,109
11/26/2015,0.113928571,113.9285714
11/27/2015,0.118857143,118.8571429
11/28/2015,0.123785714,123.7857143
11/29/2015,0.128714286,128.7142857
11/30/2015,0.133642857,133.6428571
12/1/2015,0.138571429,138.5714286
12/2/2015,0.1435,143.5
12/3/2015,0.147714286,147.7142857
12/4/2015,0.151928571,151.9285714
12/5/2015,0.156142857,156.1428571
12/6/2015,0.160357143,160.3571429
12/7/2015,0.164571429,164.5714286
12/8/2015,0.168785714,168.7857143
12/9/2015,0.173,173
12/10/2015,0.1693125,169.3125
12/11/2015,0.165625,165.625
12/12/2015,0.1619375,161.9375
12/13/2015,0.15825,158.25
12/14/2015,0.1545625,154.5625
12/15/2015,0.150875,150.875
12/16/2015,0.1471875,147.1875
12/17/2015,0.1435,143.5
12/18/2015,0.145375,145.375
12/19/2015,0.14725,147.25
12/20/2015,0.149125,149.125
12/21/2015,0.151,151
12/22/2015,0.13975,139.75
12/23/2015,0.1285,128.5
12/24/2015,0.126571429,126.5714286
12/25/2015,0.124642857,124.6428571
12/26/2015,0.122714286,122.7142857
12/27/2015,0.120785714,120.7857143
12/28/2015,0.118857143,118.8571429
12/29/2015,0.116928571,116.9285714
12/30/2015,0.115,115
12/31/2015,0.114,114
1/1/2016,0.113,113
1/2/2016,0.112,112
1/3/2016,0.111,111
1/4/2016,0.11,110
1/5/2016,0.1075,107.5
1/6/2016,0.105,105
1/7/2016,0.1025,102.5
1/8/2016,0.101642857,101.6428571
1/9/2016,0.100785714,100.7857143
1/10/2016,0.099928571,99.92857143
1/11/2016,0.099071429,99.07142857
1/12/2016,0.098214286,98.21428571
1/13/2016,0.097357143,97.35714286
1/14/2016,0.0965,96.5
1/15/2016,0.107083333,107.0833333
1/16/2016,0.117666667,117.6666667
1/17/2016,0.12825,128.25
1/18/2016,0.138833333,138.8333333
1/19/2016,0.149416667,149.4166667
1/20/2016,0.16,160
1/21/2016,0.1295,129.5
1/22/2016,0.125166667,125.1666667
1/23/2016,0.120833333,120.8333333
1/24/2016,0.1165,116.5
1/25/2016,0.112166667,112.1666667
1/26/2016,0.107833333,107.8333333
1/27/2016,0.1035,103.5
1/28/2016,0.1236,123.6
1/29/2016,0.1437,143.7
1/30/2016,0.1638,163.8
1/31/2016,0.1839,183.9
2/1/2016,0.204,204
2/2/2016,0.189833333,189.8333333
2/3/2016,0.175666667,175.6666667
2/4/2016,0.1615,161.5
2/5/2016,0.152785714,152.7857143
2/6/2016,0.144071429,144.0714286
2/7/2016,0.135357143,135.3571429
2/8/2016,0.126642857,126.6428571
2/9/2016,0.117928571,117.9285714
2/10/2016,0.109214286,109.2142857
2/11/2016,0.1005,100.5
2/12/2016,0.090375,90.375
2/13/2016,0.08025,80.25
2/14/2016,0.070125,70.125
2/15/2016,0.06,60
2/16/2016,0.075833333,75.83333333
2/17/2016,0.091666667,91.66666667
2/18/2016,0.1075,107.5
2/19/2016,0.111416667,111.4166667
2/20/2016,0.115333333,115.3333333
2/21/2016,0.11925,119.25
2/22/2016,0.123166667,123.1666667
2/23/2016,0.127083333,127.0833333
2/24/2016,0.131,131
2/25/2016,0.1242,124.2
2/26/2016,0.1174,117.4
2/27/2016,0.1106,110.6
2/28/2016,0.1038,103.8
2/29/2016,0.097,97
3/1/2016,0.098166667,98.16666667
3/2/2016,0.099333333,99.33333333
3/3/2016,0.1005,100.5
3/4/2016,0.097714286,97.71428571
3/5/2016,0.094928571,94.92857143
3/6/2016,0.092142857,92.14285714
3/7/2016,0.089357143,89.35714286
3/8/2016,0.086571429,86.57142857
3/9/2016,0.083785714,83.78571429
3/10/2016,0.081,81
3/11/2016,0.0795,79.5
3/12/2016,0.078,78
3/13/2016,0.0765,76.5
3/14/2016,0.075,75
3/15/2016,0.080166667,80.16666667
3/16/2016,0.085333333,85.33333333
3/17/2016,0.0905,90.5
3/18/2016,0.092285714,92.28571429
3/19/2016,0.094071429,94.07142857
3/20/2016,0.095857143,95.85714286
3/21/2016,0.097642857,97.64285714
3/22/2016,0.099428571,99.42857143
3/23/2016,0.101214286,101.2142857
3/24/2016,0.103,103
3/25/2016,0.1035,103.5
3/26/2016,0.104,104
3/27/2016,0.1045,104.5
3/28/2016,0.105,105
3/29/2016,0.102833333,102.8333333
3/30/2016,0.100666667,100.6666667
3/31/2016,0.0985,98.5
4/1/2016,0.099714286,99.71428571
4/2/2016,0.100928571,100.9285714
4/3/2016,0.102142857,102.1428571
4/4/2016,0.103357143,103.3571429
4/5/2016,0.104571429,104.5714286
4/6/2016,0.105785714,105.7857143
4/7/2016,0.107,107
4/8/2016,0.1005,100.5
4/9/2016,0.094,94
4/10/2016,0.0875,87.5
4/11/2016,0.081,81
4/12/2016,0.079166667,79.16666667
4/13/2016,0.077333333,77.33333333
4/14/2016,0.0755,75.5
4/15/2016,0.076625,76.625
4/16/2016,0.07775,77.75
4/17/2016,0.078875,78.875
4/18/2016,0.08,80
4/19/2016,0.081125,81.125
4/20/2016,0.08225,82.25
4/21/2016,0.083375,83.375
4/22/2016,0.0845,84.5
4/23/2016,0.079666667,79.66666667
4/24/2016,0.074833333,74.83333333
4/25/2016,0.07,70
4/26/2016,0.073833333,73.83333333
4/27/2016,0.077666667,77.66666667
4/28/2016,0.0815,81.5
4/29/2016,0.083785714,83.78571429
4/30/2016,0.086071429,86.07142857
5/1/2016,0.088357143,88.35714286
5/2/2016,0.090642857,90.64285714
5/3/2016,0.092928571,92.92857143
5/4/2016,0.095214286,95.21428571
5/5/2016,0.0975,97.5
5/6/2016,0.093125,93.125
5/7/2016,0.08875,88.75
5/8/2016,0.084375,84.375
5/9/2016,0.08,80
5/10/2016,0.077833333,77.83333333
5/11/2016,0.075666667,75.66666667
5/12/2016,0.0735,73.5
5/13/2016,0.074357143,74.35714286
5/14/2016,0.075214286,75.21428571
5/15/2016,0.076071429,76.07142857
5/16/2016,0.076928571,76.92857143
5/17/2016,0.077785714,77.78571429
5/18/2016,0.078642857,78.64285714
5/19/2016,0.0795,79.5
5/20/2016,0.102875,102.875
5/21/2016,0.12625,126.25
5/22/2016,0.149625,149.625
5/23/2016,0.173,173
5/24/2016,0.165,165
5/25/2016,0.157,157
5/26/2016,0.149,149
5/27/2016,0.145357143,145.3571429
5/28/2016,0.141714286,141.7142857
5/29/2016,0.138071429,138.0714286
5/30/2016,0.134428571,134.4285714
5/31/2016,0.130785714,130.7857143
6/1/2016,0.127142857,127.1428571
6/2/2016,0.1235,123.5
6/3/2016,0.120375,120.375
6/4/2016,0.11725,117.25
6/5/2016,0.114125,114.125
6/6/2016,0.111,111
6/7/2016,0.11075,110.75
6/8/2016,0.1105,110.5
6/9/2016,0.1118125,111.8125
6/10/2016,0.113125,113.125
6/11/2016,0.1144375,114.4375
6/12/2016,0.11575,115.75
6/13/2016,0.1170625,117.0625
6/14/2016,0.118375,118.375
6/15/2016,0.1196875,119.6875
6/16/2016,0.121,121
6/17/2016,0.12,120
6/18/2016,0.119,119
6/19/2016,0.118,118
6/20/2016,0.117,117
6/21/2016,0.11425,114.25
6/22/2016,0.1115,111.5
6/23/2016,0.1086875,108.6875
6/24/2016,0.105875,105.875
6/25/2016,0.1030625,103.0625
6/26/2016,0.10025,100.25
6/27/2016,0.0974375,97.4375
6/28/2016,0.094625,94.625
6/29/2016,0.0918125,91.8125
6/30/2016,0.089,89
7/1/2016,0.0895,89.5
7/2/2016,0.09,90
7/3/2016,0.0905,90.5
7/4/2016,0.091,91
7/5/2016,0.0915,91.5
7/6/2016,0.092,92
7/7/2016,0.1025,102.5
7/8/2016,0.106857143,106.8571429
7/9/2016,0.111214286,111.2142857
7/10/2016,0.115571429,115.5714286
7/11/2016,0.119928571,119.9285714
7/12/2016,0.124285714,124.2857143
7/13/2016,0.128642857,128.6428571
7/14/2016,0.133,133
7/15/2016,0.12875,128.75
7/16/2016,0.1245,124.5
7/17/2016,0.12025,120.25
7/18/2016,0.116,116
7/19/2016,0.126,126
7/20/2016,0.136,136
7/21/2016,0.146,146
7/22/2016,0.134428571,134.4285714
7/23/2016,0.122857143,122.8571429
7/24/2016,0.111285714,111.2857143
7/25/2016,0.099714286,99.71428571
7/26/2016,0.088142857,88.14285714
7/27/2016,0.076571429,76.57142857
7/28/2016,0.065,65
7/29/2016,0.071,71
7/30/2016,0.077,77
7/31/2016,0.083,83
8/1/2016,0.089,89
8/2/2016,0.087,87
8/3/2016,0.085,85
8/4/2016,0.083,83
8/5/2016,0.0825,82.5
8/6/2016,0.082,82
8/7/2016,0.0815,81.5
8/8/2016,0.081,81
8/9/2016,0.0805,80.5
8/10/2016,0.08,80
8/11/2016,0.0795,79.5
8/12/2016,0.079375,79.375
8/13/2016,0.07925,79.25
8/14/2016,0.079125,79.125
8/15/2016,0.079,79
8/16/2016,0.080666667,80.66666667
8/17/2016,0.082333333,82.33333333
8/18/2016,0.084,84
8/19/2016,0.083857143,83.85714286
8/20/2016,0.083714286,83.71428571
8/21/2016,0.083571429,83.57142857
8/22/2016,0.083428571,83.42857143
8/23/2016,0.083285714,83.28571429
8/24/2016,0.083142857,83.14285714
8/25/2016,0.083,83
8/26/2016,0.08575,85.75
8/27/2016,0.0885,88.5
8/28/2016,0.09125,91.25
8/29/2016,0.094,94
8/30/2016,0.091,91
8/31/2016,0.088,88
9/1/2016,0.085,85
9/2/2016,0.0925,92.5
9/3/2016,0.1,100
9/4/2016,0.1075,107.5
9/5/2016,0.115,115
9/6/2016,0.1225,122.5
9/7/2016,0.13,130
9/8/2016,0.1375,137.5
9/9/2016,0.139375,139.375
9/10/2016,0.14125,141.25
9/11/2016,0.143125,143.125
9/12/2016,0.145,145
9/13/2016,0.14,140
9/14/2016,0.135,135
9/15/2016,0.13,130
9/16/2016,0.126833333,126.8333333
9/17/2016,0.123666667,123.6666667
9/18/2016,0.1205,120.5
9/19/2016,0.117333333,117.3333333
9/20/2016,0.114166667,114.1666667
9/21/2016,0.111,111
9/22/2016,0.1076,107.6
9/23/2016,0.1042,104.2
9/24/2016,0.1008,100.8
9/25/2016,0.0974,97.4
9/26/2016,0.094,94
9/27/2016,0.097833333,97.83333333
9/28/2016,0.101666667,101.6666667
9/29/2016,0.1055,105.5
9/30/2016,0.107,107
10/1/2016,0.1085,108.5
10/2/2016,0.11,110
10/3/2016,0.1115,111.5
10/4/2016,0.113,113
10/5/2016,0.1145,114.5
10/6/2016,0.116,116
10/7/2016,0.1175,117.5
10/8/2016,0.119,119
10/9/2016,0.1205,120.5
10/10/2016,0.122,122
10/11/2016,0.116333333,116.3333333
10/12/2016,0.110666667,110.6666667
10/13/2016,0.105,105
10/14/2016,0.103357143,103.3571429
10/15/2016,0.101714286,101.7142857
10/16/2016,0.100071429,100.0714286
10/17/2016,0.098428571,98.42857143
10/18/2016,0.096785714,96.78571429
10/19/2016,0.095142857,95.14285714
10/20/2016,0.0935,93.5
10/21/2016,0.091625,91.625
10/22/2016,0.08975,89.75
10/23/2016,0.087875,87.875
10/24/2016,0.086,86
10/25/2016,0.083333333,83.33333333
10/26/2016,0.080666667,80.66666667
10/27/2016,0.078,78
10/28/2016,0.079428571,79.42857143
10/29/2016,0.080857143,80.85714286
10/30/2016,0.082285714,82.28571429
10/31/2016,0.083714286,83.71428571
11/1/2016,0.085142857,85.14285714
11/2/2016,0.086571429,86.57142857
11/3/2016,0.088,88
11/4/2016,0.08425,84.25
11/5/2016,0.0805,80.5
11/6/2016,0.07675,76.75
11/7/2016,0.073,73
11/8/2016,0.074166667,74.16666667
11/9/2016,0.075333333,75.33333333
11/10/2016,0.0765,76.5
11/11/2016,0.074857143,74.85714286
11/12/2016,0.073214286,73.21428571
11/13/2016,0.071571429,71.57142857
11/14/2016,0.069928571,69.92857143
11/15/2016,0.068285714,68.28571429
11/16/2016,0.066642857,66.64285714
11/17/2016,0.065,65
11/18/2016,0.06325,63.25
11/19/2016,0.0615,61.5
11/20/2016,0.05975,59.75
11/21/2016,0.058,58
11/22/2016,0.0585,58.5
11/23/2016,0.059,59
11/24/2016,0.0586875,58.6875
11/25/2016,0.058375,58.375
11/26/2016,0.0580625,58.0625
11/27/2016,0.05775,57.75
11/28/2016,0.0574375,57.4375
11/29/2016,0.057125,57.125
11/30/2016,0.0568125,56.8125
12/1/2016,0.0565,56.5
12/2/2016,0.0575,57.5
12/3/2016,0.0585,58.5
12/4/2016,0.0595,59.5
12/5/2016,0.0605,60.5
12/6/2016,0.0615,61.5
12/7/2016,0.0625,62.5
12/8/2016,0.0635,63.5
12/9/2016,0.063166667,63.16666667
12/10/2016,0.062833333,62.83333333
12/11/2016,0.0625,62.5
12/12/2016,0.062166667,62.16666667
12/13/2016,0.061833333,61.83333333
12/14/2016,0.0615,61.5
12/15/2016,0.06,60
12/16/2016,0.0585,58.5
12/17/2016,0.057,57
12/18/2016,0.0555,55.5
12/19/2016,0.054,54
12/20/2016,0.058,58
12/21/2016,0.062,62
12/22/2016,0.066,66
12/23/2016,0.064285714,64.28571429
12/24/2016,0.062571429,62.57142857
12/25/2016,0.060857143,60.85714286
12/26/2016,0.059142857,59.14285714
12/27/2016,0.057428571,57.42857143
12/28/2016,0.055714286,55.71428571
12/29/2016,0.054,54
12/30/2016,0.054636364,54.63636364
12/31/2016,0.055272727,55.27272727
1/1/2017,0.055909091,55.90909091
1/2/2017,0.056545455,56.54545455
1/3/2017,0.057181818,57.18181818
1/4/2017,0.057818182,57.81818182
1/5/2017,0.058454545,58.45454545
1/6/2017,0.059090909,59.09090909
1/7/2017,0.059727273,59.72727273
1/8/2017,0.060363636,60.36363636
1/9/2017,0.061,61
1/10/2017,0.060666667,60.66666667
1/11/2017,0.060333333,60.33333333
1/12/2017,0.06,60
1/13/2017,0.059666667,59.66666667
1/14/2017,0.059333333,59.33333333
1/15/2017,0.059,59
1/16/2017,0.058666667,58.66666667
1/17/2017,0.058333333,58.33333333
1/18/2017,0.058,58
1/19/2017,0.0544,54.4
1/20/2017,0.0508,50.8
1/21/2017,0.0472,47.2
1/22/2017,0.0436,43.6
1/23/2017,0.04,40
1/24/2017,0.043571429,43.57142857
1/25/2017,0.047142857,47.14285714
1/26/2017,0.050714286,50.71428571
1/27/2017,0.054285714,54.28571429
1/28/2017,0.057857143,57.85714286
1/29/2017,0.061428571,61.42857143
1/30/2017,0.065,65
1/31/2017,0.0665,66.5
2/1/2017,0.068,68
2/2/2017,0.0695,69.5
2/3/2017,0.071,71
2/4/2017,0.0725,72.5
2/5/2017,0.074,74
